Code,Entity,Unit,Method,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
GDPPCP[1],Solomon Islands,Thousand 2011$,IF,2.125,2.165,2.149,2.016,2.002,2.052,2.105,2.143,2.179,2.219,2.263,2.313,2.366,2.423,2.486,2.553,2.624,2.7,2.78,2.863,2.951,3.043,3.139,3.239,3.346,3.458,3.576,3.704,3.841,3.989,4.147,4.318,4.501,4.655,4.809,4.972,5.143,5.322,5.508,5.704,5.908,6.12,6.339,6.568,6.804,7.048,7.299,7.556,7.82,8.09,8.365,8.645,8.93,9.219,9.511,9.805,10.1,10.4,10.7,11,11.31,11.61,11.92,12.23,12.54,12.85,13.16,13.47,13.78,14.09,14.39,14.7,15,15.3,15.6,15.91,16.22,16.53,16.84,17.16,17.47,17.78,18.09,18.4
GDPPCP[5],Solomon Islands,Thousand 2011$,SSP1,2.125,2.193,2.271,2.362,2.466,2.586,2.718,2.863,3.017,3.182,3.359,3.546,3.747,3.961,4.188,4.428,4.681,4.947,5.225,5.515,5.819,6.136,6.467,6.812,7.171,7.545,7.934,8.338,8.756,9.189,9.637,10.1,10.58,11.07,11.58,12.1,12.63,13.18,13.74,14.32,14.91,15.51,16.12,16.74,17.38,18.03,18.68,19.34,20.01,20.69,21.37,22.06,22.76,23.46,24.16,24.86,25.58,26.3,27.03,27.78,28.54,29.32,30.1,30.9,31.7,32.52,33.34,34.18,35.02,35.88,36.74,37.62,38.5,39.4,40.3,41.21,42.13,43.06,44,44.94,45.89,46.85,47.81,48.77
GDPPCP[6],Solomon Islands,Thousand 2011$,SSP2,2.125,2.185,2.25,2.325,2.407,2.499,2.599,2.704,2.81,2.92,3.032,3.149,3.269,3.391,3.516,3.646,3.778,3.915,4.057,4.205,4.358,4.517,4.683,4.854,5.033,5.219,5.411,5.612,5.82,6.036,6.261,6.493,6.734,6.984,7.242,7.509,7.784,8.069,8.363,8.667,8.98,9.303,9.636,9.978,10.33,10.69,11.06,11.44,11.83,12.23,12.64,13.06,13.5,13.94,14.39,14.86,15.33,15.82,16.33,16.85,17.38,17.93,18.49,19.06,19.65,20.26,20.88,21.52,22.17,22.83,23.51,24.2,24.91,25.63,26.36,27.11,27.87,28.64,29.42,30.22,31.04,31.87,32.71,33.56
GDPPCP[7],Solomon Islands,Thousand 2011$,SSP3,2.125,2.175,2.229,2.288,2.352,2.419,2.491,2.563,2.634,2.703,2.772,2.84,2.908,2.973,3.039,3.103,3.166,3.231,3.297,3.363,3.431,3.501,3.571,3.643,3.716,3.79,3.867,3.945,4.024,4.104,4.187,4.27,4.355,4.442,4.529,4.618,4.709,4.8,4.893,4.986,5.081,5.178,5.275,5.374,5.474,5.575,5.678,5.783,5.888,5.996,6.104,6.214,6.325,6.438,6.553,6.669,6.787,6.906,7.027,7.15,7.274,7.401,7.529,7.658,7.789,7.922,8.056,8.191,8.328,8.466,8.605,8.746,8.887,9.03,9.174,9.32,9.467,9.615,9.765,9.915,10.07,10.22,10.38,10.53
GDPPCP[8],Solomon Islands,Thousand 2011$,SSP4,2.125,2.173,2.221,2.274,2.329,2.387,2.448,2.51,2.571,2.631,2.691,2.751,2.808,2.863,2.915,2.965,3.013,3.061,3.11,3.16,3.21,3.261,3.312,3.364,3.417,3.471,3.526,3.582,3.639,3.696,3.755,3.815,3.875,3.936,3.998,4.061,4.125,4.189,4.254,4.32,4.386,4.453,4.521,4.589,4.658,4.728,4.799,4.87,4.943,5.016,5.091,5.166,5.242,5.318,5.396,5.475,5.554,5.635,5.717,5.8,5.884,5.969,6.056,6.144,6.232,6.322,6.413,6.505,6.597,6.69,6.785,6.88,6.976,7.073,7.171,7.271,7.371,7.473,7.576,7.68,7.786,7.893,8.002,8.112
GDPPCP[9],Solomon Islands,Thousand 2011$,SSP5,2.125,2.193,2.275,2.37,2.482,2.613,2.761,2.926,3.106,3.303,3.516,3.748,4.001,4.275,4.57,4.887,5.223,5.58,5.954,6.348,6.761,7.195,7.649,8.126,8.625,9.147,9.692,10.26,10.85,11.47,12.11,12.78,13.47,14.18,14.92,15.69,16.48,17.3,18.14,19.01,19.9,20.82,21.76,22.72,23.71,24.73,25.76,26.82,27.89,28.99,30.1,31.23,32.38,33.55,34.73,35.93,37.16,38.4,39.68,40.99,42.33,43.71,45.11,46.54,48.01,49.5,51.02,52.57,54.16,55.78,57.42,59.11,60.82,62.57,64.35,66.16,68,69.88,71.79,73.73,75.7,77.7,79.73,81.79
GDPPCP[1],Somalia,Thousand 2011$,IF,0.752,0.766,0.775,0.752,0.753,0.773,0.788,0.793,0.801,0.809,0.818,0.826,0.836,0.848,0.862,0.879,0.897,0.918,0.94,0.964,0.991,1.02,1.052,1.086,1.125,1.167,1.213,1.263,1.318,1.378,1.442,1.513,1.59,1.674,1.766,1.866,1.976,2.1,2.233,2.374,2.526,2.689,2.862,3.048,3.246,3.457,3.683,3.922,4.173,4.437,4.714,5.008,5.316,5.641,5.986,6.35,6.736,7.142,7.565,8.004,8.462,8.936,9.428,9.935,10.46,11,11.54,12.1,12.66,13.24,13.81,14.38,14.97,15.57,16.18,16.79,17.42,18.06,18.72,19.38,20.06,20.74,21.44,22.19
GDPPCP[5],Somalia,Thousand 2011$,SSP1,0.752,0.796,0.845,0.903,0.97,1.048,1.135,1.236,1.35,1.481,1.627,1.795,1.982,2.194,2.432,2.698,2.994,3.322,3.686,4.087,4.53,5.016,5.552,6.14,6.785,7.489,8.26,9.1,10.02,11.01,12.09,13.26,14.52,15.88,17.34,18.91,20.6,22.39,24.31,26.34,28.5,30.78,33.19,35.72,38.39,41.18,44.1,47.14,50.31,53.6,57.01,60.53,64.18,67.94,71.82,75.83,79.95,84.19,88.55,93.03,97.64,102.4,107.2,112.2,117.2,122.4,127.7,133.1,138.6,144.2,149.9,155.6,161.4,167.3,173.3,179.3,185.3,191.4,197.6,203.7,209.9,216.1,222.3,228.4
GDPPCP[6],Somalia,Thousand 2011$,SSP2,0.752,0.785,0.822,0.865,0.912,0.962,1.017,1.077,1.14,1.207,1.28,1.357,1.438,1.523,1.611,1.703,1.802,1.908,2.022,2.146,2.279,2.425,2.58,2.748,2.928,3.123,3.332,3.557,3.8,4.061,4.341,4.641,4.961,5.305,5.673,6.065,6.482,6.926,7.398,7.9,8.432,8.997,9.596,10.23,10.9,11.61,12.36,13.15,13.98,14.85,15.77,16.74,17.75,18.82,19.94,21.12,22.35,23.64,24.99,26.4,27.88,29.42,31.03,32.7,34.45,36.26,38.15,40.11,42.14,44.25,46.43,48.69,51.03,53.44,55.93,58.49,61.13,63.85,66.64,69.52,72.47,75.51,78.63,81.84
GDPPCP[7],Somalia,Thousand 2011$,SSP3,0.752,0.774,0.8,0.828,0.857,0.887,0.919,0.952,0.983,1.016,1.05,1.081,1.114,1.143,1.173,1.199,1.227,1.255,1.285,1.317,1.35,1.386,1.423,1.463,1.505,1.548,1.595,1.643,1.694,1.748,1.803,1.861,1.922,1.985,2.051,2.12,2.193,2.267,2.344,2.423,2.506,2.591,2.679,2.771,2.865,2.963,3.064,3.168,3.276,3.388,3.502,3.621,3.743,3.869,3.999,4.133,4.272,4.414,4.56,4.711,4.866,5.025,5.189,5.357,5.529,5.706,5.886,6.072,6.261,6.455,6.655,6.858,7.065,7.277,7.493,7.713,7.938,8.167,8.401,8.64,8.884,9.135,9.392,9.655
GDPPCP[8],Somalia,Thousand 2011$,SSP4,0.752,0.775,0.798,0.823,0.851,0.877,0.905,0.933,0.961,0.987,1.013,1.038,1.06,1.078,1.092,1.105,1.114,1.124,1.134,1.145,1.157,1.17,1.182,1.196,1.209,1.223,1.238,1.253,1.269,1.285,1.302,1.319,1.336,1.355,1.373,1.392,1.412,1.431,1.45,1.47,1.49,1.51,1.531,1.551,1.572,1.593,1.615,1.636,1.658,1.679,1.701,1.723,1.745,1.768,1.79,1.813,1.836,1.86,1.883,1.907,1.93,1.954,1.978,2.003,2.028,2.052,2.077,2.102,2.127,2.153,2.179,2.205,2.231,2.258,2.284,2.311,2.339,2.366,2.394,2.423,2.452,2.483,2.513,2.545
GDPPCP[9],Somalia,Thousand 2011$,SSP5,0.752,0.798,0.853,0.919,0.997,1.088,1.198,1.325,1.476,1.652,1.855,2.091,2.366,2.685,3.051,3.47,3.943,4.475,5.068,5.728,6.461,7.272,8.169,9.157,10.25,11.44,12.75,14.18,15.74,17.44,19.29,21.3,23.46,25.81,28.33,31.05,33.96,37.08,40.4,43.94,47.69,51.68,55.9,60.35,65.03,69.94,75.08,80.45,86.04,91.85,97.87,104.1,110.6,117.2,124.1,131.2,138.5,146.1,153.9,161.9,170.3,178.8,187.7,196.8,206.1,215.7,225.6,235.7,246.1,256.7,267.5,278.6,289.9,301.4,313,324.9,336.9,349.1,361.4,373.9,386.4,399,411.7,424.4
GDPPCP[1],South Africa,Thousand 2011$,IF,12.21,12.11,12,11.09,11.54,11.69,11.76,11.86,11.91,11.97,12.04,12.11,12.19,12.26,12.33,12.4,12.48,12.56,12.64,12.72,12.81,12.89,12.97,13.05,13.13,13.22,13.3,13.39,13.48,13.56,13.64,13.73,13.8,13.88,13.96,14.04,14.11,14.19,14.26,14.33,14.41,14.48,14.56,14.65,14.74,14.83,14.92,15.02,15.12,15.22,15.31,15.39,15.48,15.57,15.66,15.75,15.84,15.93,16.01,16.1,16.19,16.29,16.38,16.46,16.55,16.64,16.74,16.84,16.95,17.06,17.17,17.29,17.41,17.53,17.66,17.8,17.94,18.08,18.23,18.38,18.54,18.7,18.87,19.05
GDPPCP[5],South Africa,Thousand 2011$,SSP1,12.21,12.66,13.12,13.61,14.11,14.62,15.16,15.72,16.29,16.89,17.5,18.14,18.79,19.47,20.16,20.87,21.6,22.35,23.1,23.86,24.63,25.41,26.19,26.98,27.77,28.57,29.36,30.15,30.94,31.73,32.51,33.29,34.07,34.85,35.63,36.41,37.19,37.97,38.76,39.55,40.35,41.15,41.96,42.76,43.55,44.35,45.14,45.92,46.69,47.46,48.21,48.96,49.71,50.45,51.19,51.93,52.67,53.4,54.14,54.88,55.61,56.35,57.09,57.82,58.55,59.28,60,60.73,61.46,62.19,62.92,63.65,64.38,65.12,65.85,66.59,67.33,68.07,68.81,69.55,70.3,71.04,71.78,72.52
GDPPCP[6],South Africa,Thousand 2011$,SSP2,12.21,12.65,13.1,13.55,14.01,14.48,14.95,15.42,15.89,16.37,16.85,17.33,17.82,18.31,18.8,19.29,19.79,20.3,20.8,21.32,21.84,22.36,22.89,23.41,23.95,24.48,25.02,25.56,26.1,26.64,27.18,27.73,28.28,28.84,29.4,29.97,30.55,31.14,31.74,32.34,32.96,33.59,34.22,34.86,35.51,36.17,36.84,37.51,38.19,38.87,39.57,40.27,40.97,41.69,42.42,43.15,43.9,44.65,45.41,46.18,46.96,47.74,48.53,49.33,50.12,50.93,51.74,52.55,53.37,54.2,55.03,55.87,56.72,57.57,58.43,59.3,60.17,61.05,61.93,62.82,63.72,64.62,65.53,66.45
GDPPCP[7],South Africa,Thousand 2011$,SSP3,12.21,12.64,13.07,13.5,13.92,14.33,14.73,15.12,15.5,15.85,16.2,16.52,16.84,17.15,17.44,17.73,18,18.27,18.54,18.8,19.05,19.3,19.55,19.79,20.02,20.24,20.46,20.68,20.89,21.09,21.29,21.49,21.68,21.87,22.07,22.27,22.46,22.66,22.87,23.08,23.29,23.51,23.72,23.94,24.16,24.37,24.59,24.81,25.03,25.25,25.48,25.7,25.93,26.16,26.38,26.61,26.83,27.06,27.28,27.51,27.73,27.94,28.16,28.37,28.58,28.79,29,29.2,29.41,29.61,29.81,30.02,30.22,30.42,30.62,30.81,31.01,31.21,31.4,31.6,31.79,31.99,32.19,32.38
GDPPCP[8],South Africa,Thousand 2011$,SSP4,12.21,12.65,13.09,13.54,13.99,14.44,14.9,15.36,15.83,16.3,16.79,17.27,17.77,18.26,18.76,19.26,19.77,20.28,20.79,21.31,21.83,22.36,22.89,23.42,23.95,24.49,25.03,25.57,26.1,26.65,27.19,27.73,28.28,28.83,29.39,29.96,30.53,31.11,31.7,32.3,32.91,33.53,34.15,34.78,35.42,36.07,36.72,37.37,38.04,38.7,39.37,40.04,40.72,41.41,42.11,42.82,43.54,44.27,45.01,45.75,46.51,47.27,48.04,48.82,49.6,50.39,51.18,51.99,52.8,53.63,54.46,55.3,56.16,57.02,57.89,58.78,59.67,60.58,61.49,62.42,63.35,64.3,65.26,66.22
GDPPCP[9],South Africa,Thousand 2011$,SSP5,12.21,12.66,13.13,13.62,14.15,14.69,15.27,15.88,16.52,17.2,17.92,18.68,19.47,20.3,21.16,22.06,22.99,23.95,24.93,25.93,26.94,27.98,29.03,30.1,31.18,32.28,33.39,34.51,35.64,36.77,37.91,39.06,40.22,41.38,42.57,43.76,44.96,46.19,47.43,48.69,49.97,51.27,52.59,53.91,55.24,56.59,57.94,59.3,60.67,62.03,63.4,64.78,66.16,67.55,68.96,70.37,71.79,73.23,74.68,76.15,77.63,79.13,80.64,82.16,83.69,85.24,86.81,88.39,89.99,91.61,93.24,94.9,96.58,98.28,100,101.7,103.5,105.3,107.1,108.9,110.8,112.6,114.5,116.4
GDPPCP[1],Spain,Thousand 2011$,IF,34.13,34.93,35.6,31.73,33.57,35.77,36.76,37.2,37.59,37.91,38.23,38.54,38.82,39.09,39.34,39.55,39.8,40.04,40.27,40.49,40.69,40.87,41.04,41.2,41.36,41.51,41.67,41.83,42.01,42.21,42.44,42.72,43.04,43.39,43.79,44.22,44.68,45.19,45.74,46.33,46.94,47.58,48.26,48.96,49.68,50.43,51.2,51.99,52.81,53.67,54.49,55.34,56.22,57.13,58.05,58.96,59.89,60.81,61.72,62.64,63.56,64.51,65.48,66.49,67.57,68.72,69.84,70.98,72.17,73.38,74.63,75.9,77.21,78.55,79.91,81.28,82.69,84.11,85.55,87,88.42,89.85,91.3,92.74
GDPPCP[5],Spain,Thousand 2011$,SSP1,34.13,34.41,34.7,35,35.29,35.59,35.89,36.23,36.6,37.02,37.48,37.96,38.48,39.01,39.56,40.13,40.71,41.29,41.88,42.46,43.03,43.6,44.17,44.73,45.28,45.83,46.37,46.92,47.49,48.06,48.64,49.24,49.86,50.51,51.19,51.9,52.64,53.41,54.2,55.02,55.87,56.74,57.64,58.57,59.52,60.5,61.49,62.5,63.51,64.52,65.54,66.57,67.59,68.61,69.62,70.63,71.64,72.67,73.71,74.78,75.86,76.96,78.09,79.23,80.39,81.58,82.8,84.04,85.3,86.59,87.91,89.25,90.61,92,93.4,94.81,96.24,97.68,99.13,100.6,102,103.5,105,106.4
GDPPCP[6],Spain,Thousand 2011$,SSP2,34.13,34.41,34.7,34.99,35.28,35.56,35.83,36.13,36.45,36.79,37.16,37.54,37.93,38.33,38.73,39.13,39.54,39.94,40.34,40.74,41.14,41.53,41.93,42.32,42.71,43.1,43.49,43.9,44.33,44.77,45.23,45.72,46.23,46.78,47.35,47.96,48.61,49.28,49.99,50.72,51.49,52.29,53.12,53.97,54.86,55.77,56.7,57.64,58.58,59.53,60.48,61.44,62.39,63.34,64.29,65.24,66.19,67.15,68.12,69.11,70.12,71.14,72.18,73.22,74.28,75.35,76.44,77.55,78.69,79.86,81.05,82.26,83.51,84.77,86.07,87.39,88.73,90.09,91.47,92.87,94.28,95.69,97.11,98.54
GDPPCP[7],Spain,Thousand 2011$,SSP3,34.13,34.41,34.69,34.96,35.23,35.47,35.7,35.93,36.18,36.45,36.72,37,37.27,37.53,37.78,38.01,38.24,38.45,38.66,38.84,39.02,39.19,39.34,39.49,39.62,39.75,39.87,40.01,40.16,40.33,40.52,40.74,40.97,41.23,41.52,41.83,42.18,42.54,42.93,43.34,43.77,44.23,44.71,45.2,45.72,46.25,46.79,47.34,47.87,48.4,48.92,49.44,49.93,50.42,50.89,51.35,51.8,52.25,52.71,53.18,53.66,54.15,54.65,55.15,55.65,56.16,56.68,57.21,57.75,58.31,58.89,59.48,60.08,60.7,61.34,61.99,62.65,63.32,64,64.68,65.37,66.05,66.72,67.39
GDPPCP[8],Spain,Thousand 2011$,SSP4,34.13,34.4,34.67,34.95,35.23,35.5,35.78,36.09,36.44,36.83,37.25,37.71,38.2,38.7,39.21,39.74,40.28,40.83,41.37,41.91,42.45,42.99,43.52,44.05,44.57,45.1,45.63,46.17,46.74,47.34,47.96,48.61,49.3,50.01,50.75,51.53,52.35,53.19,54.07,54.98,55.92,56.89,57.88,58.91,59.97,61.06,62.17,63.28,64.4,65.52,66.63,67.75,68.85,69.95,71.05,72.13,73.22,74.32,75.44,76.58,77.74,78.93,80.13,81.34,82.56,83.79,85.04,86.31,87.61,88.94,90.31,91.7,93.12,94.57,96.05,97.56,99.09,100.7,102.2,103.8,105.4,107,108.7,110.3
GDPPCP[9],Spain,Thousand 2011$,SSP5,34.13,34.4,34.69,35,35.32,35.65,36,36.41,36.88,37.41,38.01,38.66,39.37,40.11,40.89,41.71,42.56,43.42,44.29,45.16,46.04,46.92,47.8,48.68,49.57,50.47,51.37,52.29,53.23,54.19,55.18,56.19,57.24,58.33,59.46,60.65,61.88,63.15,64.48,65.85,67.26,68.73,70.24,71.8,73.41,75.07,76.78,78.52,80.29,82.09,83.92,85.77,87.66,89.56,91.49,93.45,95.43,97.45,99.52,101.6,103.8,106,108.2,110.6,112.9,115.3,117.8,120.3,122.9,125.6,128.3,131.1,133.9,136.8,139.7,142.7,145.7,148.8,151.9,155.1,158.3,161.5,164.8,168.1
GDPPCP[1],Sri Lanka,Thousand 2011$,IF,11.71,11.85,11.9,11.33,11.59,11.85,12.26,12.36,12.51,12.67,12.83,13,13.19,13.37,13.57,13.77,13.97,14.19,14.41,14.63,14.87,15.11,15.35,15.6,15.86,16.12,16.38,16.65,16.93,17.22,17.51,17.82,18.14,18.47,18.81,19.17,19.54,19.92,20.31,20.71,21.13,21.55,21.98,22.43,22.88,23.35,23.82,24.31,24.8,25.31,25.82,26.34,26.86,27.39,27.94,28.51,29.11,29.74,30.4,31.09,31.81,32.57,33.37,34.2,35.08,35.99,36.94,37.94,38.99,40.1,41.2,42.28,43.4,44.58,45.8,47.06,48.37,49.73,51.12,52.55,53.96,55.4,56.88,58.4
GDPPCP[5],Sri Lanka,Thousand 2011$,SSP1,11.71,12.39,13.11,13.86,14.63,15.43,16.27,17.16,18.09,19.08,20.12,21.21,22.35,23.54,24.77,26.05,27.37,28.73,30.12,31.53,32.98,34.46,35.96,37.47,39.01,40.57,42.14,43.74,45.36,47.01,48.68,50.37,52.08,53.8,55.54,57.3,59.08,60.88,62.7,64.55,66.42,68.32,70.23,72.15,74.08,76.03,77.97,79.9,81.81,83.7,85.56,87.39,89.2,90.97,92.72,94.43,96.13,97.81,99.51,101.2,102.9,104.6,106.4,108.1,109.8,111.6,113.3,115.1,116.9,118.7,120.6,122.5,124.4,126.3,128.2,130.1,132.1,134.1,136,138,140,142,143.9,145.9
GDPPCP[6],Sri Lanka,Thousand 2011$,SSP2,11.71,12.36,13.04,13.74,14.46,15.2,15.95,16.71,17.48,18.27,19.06,19.87,20.68,21.49,22.3,23.12,23.94,24.78,25.62,26.48,27.35,28.23,29.12,30.02,30.93,31.86,32.79,33.74,34.7,35.69,36.69,37.71,38.75,39.82,40.91,42.03,43.17,44.34,45.54,46.76,48.02,49.3,50.6,51.93,53.29,54.66,56.06,57.47,58.88,60.3,61.73,63.17,64.61,66.05,67.49,68.94,70.4,71.87,73.36,74.87,76.39,77.94,79.51,81.09,82.69,84.31,85.95,87.6,89.28,90.97,92.67,94.39,96.13,97.88,99.65,101.4,103.2,105,106.8,108.7,110.5,112.3,114.2,116.1
GDPPCP[7],Sri Lanka,Thousand 2011$,SSP3,11.71,12.35,13,13.65,14.31,14.96,15.6,16.22,16.83,17.41,17.97,18.51,19.02,19.5,19.96,20.38,20.79,21.18,21.56,21.94,22.3,22.66,23,23.33,23.64,23.95,24.24,24.52,24.8,25.07,25.34,25.6,25.86,26.12,26.39,26.65,26.91,27.18,27.44,27.71,27.99,28.26,28.54,28.82,29.1,29.37,29.65,29.92,30.19,30.45,30.7,30.95,31.19,31.43,31.67,31.9,32.12,32.35,32.58,32.8,33.03,33.26,33.49,33.71,33.94,34.17,34.39,34.62,34.84,35.07,35.29,35.52,35.74,35.97,36.19,36.41,36.63,36.85,37.07,37.29,37.51,37.72,37.94,38.16
GDPPCP[8],Sri Lanka,Thousand 2011$,SSP4,11.71,12.36,13.04,13.74,14.46,15.2,15.95,16.71,17.49,18.28,19.08,19.89,20.7,21.51,22.31,23.12,23.92,24.73,25.54,26.36,27.17,27.99,28.81,29.62,30.43,31.23,32.04,32.84,33.65,34.46,35.27,36.09,36.93,37.77,38.62,39.48,40.35,41.24,42.15,43.06,44,44.94,45.9,46.86,47.82,48.8,49.77,50.73,51.68,52.63,53.55,54.47,55.37,56.26,57.14,58,58.86,59.72,60.59,61.46,62.36,63.26,64.17,65.08,66.01,66.94,67.89,68.84,69.81,70.79,71.78,72.78,73.79,74.81,75.84,76.88,77.93,78.99,80.05,81.11,82.18,83.25,84.32,85.39
GDPPCP[9],Sri Lanka,Thousand 2011$,SSP5,11.71,12.4,13.14,13.92,14.74,15.62,16.55,17.55,18.63,19.8,21.05,22.38,23.79,25.28,26.85,28.51,30.23,32.01,33.84,35.71,37.63,39.6,41.61,43.65,45.74,47.86,50.01,52.22,54.46,56.75,59.09,61.47,63.89,66.35,68.86,71.4,74,76.64,79.35,82.11,84.93,87.8,90.73,93.7,96.71,99.77,102.9,106,109.1,112.2,115.3,118.4,121.4,124.5,127.6,130.6,133.7,136.7,139.8,143,146.2,149.4,152.7,156.1,159.4,162.9,166.3,169.9,173.5,177.3,181.1,185,189,193.1,197.2,201.4,205.7,210.1,214.5,219,223.5,228.1,232.7,237.4
GDPPCP[1],St. Lucia,Thousand 2011$,IF,12.28,12.47,12.57,9.911,10.21,11.64,12.77,12.8,12.85,13.06,13.28,13.5,13.71,13.93,14.15,14.39,14.61,14.84,15.07,15.3,15.53,15.76,15.99,16.22,16.45,16.68,16.91,17.15,17.38,17.62,17.85,18.08,18.31,18.55,18.78,19.02,19.26,19.51,19.76,20.01,20.25,20.5,20.74,20.98,21.23,21.48,21.75,22.02,22.31,22.62,22.92,23.25,23.59,23.97,24.37,24.8,25.25,25.73,26.23,26.76,27.32,27.89,28.48,29.08,29.7,30.33,31,31.69,32.39,33.12,33.86,34.61,35.39,36.18,36.99,37.83,38.69,39.58,40.49,41.42,42.32,43.24,44.18,45.21
GDPPCP[5],St. Lucia,Thousand 2011$,SSP1,12.28,12.5,12.75,13.03,13.34,13.68,14.06,14.47,14.93,15.43,15.97,16.55,17.17,17.83,18.53,19.27,20.04,20.84,21.68,22.54,23.44,24.36,25.32,26.31,27.33,28.38,29.46,30.56,31.69,32.84,34.01,35.21,36.42,37.67,38.93,40.22,41.53,42.86,44.22,45.6,46.99,48.41,49.86,51.32,52.81,54.32,55.86,57.41,58.98,60.58,62.19,63.82,65.45,67.08,68.72,70.35,71.99,73.64,75.31,77.01,78.71,80.44,82.19,83.95,85.73,87.52,89.32,91.15,93,94.87,96.77,98.71,100.7,102.7,104.7,106.7,108.8,110.9,113,115.2,117.3,119.5,121.7,123.9
GDPPCP[6],St. Lucia,Thousand 2011$,SSP2,12.28,12.49,12.72,12.97,13.24,13.53,13.82,14.14,14.47,14.81,15.18,15.56,15.94,16.34,16.75,17.16,17.59,18.04,18.49,18.97,19.46,19.96,20.48,21.02,21.58,22.16,22.74,23.35,23.98,24.61,25.27,25.95,26.63,27.34,28.07,28.81,29.57,30.36,31.16,31.98,32.83,33.69,34.58,35.5,36.43,37.4,38.38,39.4,40.43,41.5,42.59,43.7,44.84,45.99,47.16,48.34,49.56,50.79,52.04,53.32,54.61,55.94,57.29,58.65,60.05,61.46,62.9,64.36,65.85,67.35,68.88,70.43,72.01,73.61,75.24,76.88,78.55,80.25,81.97,83.71,85.47,87.26,89.06,90.9
GDPPCP[7],St. Lucia,Thousand 2011$,SSP3,12.28,12.47,12.68,12.9,13.12,13.34,13.55,13.78,14,14.23,14.46,14.69,14.91,15.13,15.35,15.56,15.77,15.98,16.19,16.41,16.64,16.86,17.1,17.33,17.56,17.8,18.04,18.28,18.52,18.76,19.01,19.25,19.5,19.75,20,20.26,20.52,20.78,21.05,21.32,21.6,21.88,22.17,22.47,22.77,23.08,23.4,23.72,24.05,24.39,24.74,25.09,25.45,25.81,26.17,26.53,26.89,27.26,27.62,27.99,28.36,28.74,29.12,29.49,29.87,30.25,30.63,31.01,31.4,31.79,32.19,32.58,32.98,33.39,33.79,34.21,34.62,35.05,35.47,35.9,36.33,36.77,37.21,37.66
GDPPCP[8],St. Lucia,Thousand 2011$,SSP4,12.28,12.48,12.71,12.96,13.22,13.48,13.77,14.07,14.4,14.75,15.13,15.53,15.93,16.36,16.79,17.24,17.7,18.17,18.66,19.16,19.69,20.23,20.78,21.34,21.93,22.53,23.15,23.78,24.42,25.08,25.75,26.45,27.15,27.87,28.61,29.36,30.13,30.93,31.73,32.56,33.41,34.28,35.17,36.08,37.01,37.96,38.94,39.93,40.95,41.99,43.05,44.12,45.21,46.32,47.44,48.56,49.71,50.87,52.05,53.25,54.46,55.71,56.97,58.24,59.53,60.83,62.15,63.5,64.86,66.25,67.66,69.09,70.54,72.02,73.53,75.06,76.61,78.19,79.79,81.42,83.06,84.73,86.42,88.13
GDPPCP[9],St. Lucia,Thousand 2011$,SSP5,12.28,12.5,12.77,13.08,13.43,13.82,14.26,14.76,15.33,15.96,16.66,17.42,18.25,19.15,20.11,21.14,22.22,23.37,24.56,25.79,27.06,28.39,29.76,31.19,32.67,34.2,35.77,37.39,39.06,40.77,42.52,44.31,46.15,48.03,49.96,51.93,53.95,56.02,58.14,60.3,62.52,64.78,67.1,69.46,71.88,74.35,76.87,79.44,82.06,84.73,87.44,90.21,93,95.82,98.67,101.5,104.5,107.4,110.4,113.5,116.6,119.8,123,126.3,129.6,133,136.4,140,143.5,147.2,150.9,154.7,158.6,162.6,166.6,170.8,175,179.3,183.7,188.1,192.7,197.3,202,206.7
GDPPCP[1],St. Vincent and the Grenadines,Thousand 2011$,IF,10.71,10.84,10.81,10.42,9.708,10.51,11.23,11.21,11.25,11.38,11.53,11.67,11.82,11.97,12.13,12.3,12.47,12.64,12.83,13.01,13.2,13.39,13.59,13.79,13.99,14.2,14.41,14.62,14.84,15.07,15.3,15.54,15.78,16.03,16.29,16.55,16.82,17.09,17.38,17.66,17.96,18.3,18.63,18.95,19.27,19.6,19.93,20.26,20.59,20.94,21.27,21.62,21.98,22.36,22.77,23.2,23.64,24.12,24.62,25.14,25.69,26.25,26.86,27.5,28.15,28.82,29.53,30.25,31,31.76,32.53,33.32,34.12,34.93,35.79,36.73,37.69,38.69,39.72,40.78,41.86,42.97,44.12,45.31
