MODEL,SCENARIO,REGION,scenariotype,Database,tolerance,variable,growth0520,growth0550,divergence0550aps
MARIA23_org,AME 3.7 W/m2 NTE,World,Policy,AR5,0.1%/y tolerance 2005-2050 APS,carbonintensity,-0.7061157398629387,-1.8212582703371205,-0.19772974319345238
MERGE-ETL_2011,AMPERE3-450P-CE,World,Policy,AR5,0.1%/y tolerance 2005-2050 APS,carbonintensity,0.4839259736028605,-1.6710615259358934,-0.04753299879222528
Phoenix 2012.4,EMF27-450-EERE,World,Policy,AR5,0.1%/y tolerance 2005-2050 APS,carbonintensity,-0.4675276499498615,-0.32646085394568586,1.2970676731979822
POLES-AME,AME CO2 price $50 (5% p.a.),World,Policy,AR5,0.1%/y tolerance 2005-2050 APS,carbonintensity,-0.48196810284657354,-1.6923620131249844,-0.06883348598131622
REMIND 1.2,450CO2-IC+CHN+IND,World,Policy,AR5,0.1%/y tolerance 2005-2050 APS,carbonintensity,0.05159479194189709,-1.8061616763497963,-0.18263314920612816
REMIND 1.2,450CO2os-DEF,World,Policy,AR5,0.1%/y tolerance 2005-2050 APS,carbonintensity,-0.046800818501200325,-1.7234484164096702,-0.09991988926600204
REMIND 1.5,AMPERE3-450P-CE,World,Policy,AR5,0.1%/y tolerance 2005-2050 APS,carbonintensity,-0.24200796140197167,-1.7117119350247436,-0.08818340788107548
REMIND 1.5,AMPERE3-450P-EU,World,Policy,AR5,0.1%/y tolerance 2005-2050 APS,carbonintensity,-0.08426450421346487,-1.6172817707153422,0.00624675642832595
TIAM-ECN,LIMITS-500,World,Policy,AR5,0.1%/y tolerance 2005-2050 APS,carbonintensity,-0.18003944213984258,-1.714308089742453,-0.09077956259878484
TIAM-ECN,LIMITS-RefPol-500,World,Policy,AR5,0.1%/y tolerance 2005-2050 APS,carbonintensity,-0.21103639660893836,-1.7126382050635098,-0.0891096779198417
TIAM-ECN,LIMITS-RefPol2030-500,World,Policy,AR5,0.1%/y tolerance 2005-2050 APS,carbonintensity,-0.2368333700237102,-1.7970228492773346,-0.17349432213366645
WorldScan2,AMPERE3-450,World,Policy,AR5,0.1%/y tolerance 2005-2050 APS,carbonintensity,-1.4634121774031605,-1.7652040635976876,-0.14167553645401942
WorldScan2,AMPERE3-CF450,World,Policy,AR5,0.1%/y tolerance 2005-2050 APS,carbonintensity,-1.4410503096971952,-1.8029962578541596,-0.1794677307104915
AIM-Enduse[Backcast] 1.0,LIMITS-450,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-0.017461127592639514,-0.6772881206525404,0.0729217997731938
DNE21 V.12,AMPERE2-450-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.3260782408253036,-0.698227468533352,0.05198245189238215
DNE21 V.12,AMPERE2-450-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.265216425054625,-0.7629371692313411,-0.012727248805606939
DNE21 V.12,AMPERE2-450-NoCCS-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.305039132087309,-0.6468491302581627,0.10336079016757149
DNE21 V.12,AMPERE2-450-NucOff-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.336624268856544,-0.7210469099477221,0.029163010478012064
DNE21 V.12,AMPERE2-550-FullTech-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,2.3138885835562797,-0.7032175434229041,0.0469923770028301
DNE21 V.12,AMPERE3-450,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.267498427748232,-0.9420549800246489,-0.19184505959891474
DNE21 V.12,AMPERE3-450P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.9416921009976917,-0.812941752922273,-0.0627318324965388
DNE21 V.12,AMPERE3-CF450,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.285278186595491,-0.9454518204709217,-0.1952419000451875
EC-IAM 2012,EMF27-550-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.8305686266254261,-0.4677280275333552,0.282481892892379
EC-IAM 2012,EMF27-550-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.7679144483978936,-0.6297906050893292,0.12041931533640504
EC-IAM 2012,EMF27-550-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.8513552504745073,-0.4796740760448357,0.2705358443808985
EC-IAM 2012,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.8372583057453417,-0.46803785755799193,0.28217206286774227
EC-IAM 2012,EMF27-550-LimSW,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.8515710504444959,-0.4787858824904647,0.2714240379352695
EC-IAM 2012,EMF27-550-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.809931809354616,-0.6877301815539738,0.06247973887176039
EC-IAM 2012,EMF27-550-NoCCS,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.8411946254190165,-0.46094350111826227,0.28926641930747193
EC-IAM 2012,EMF27-550-NucOff,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.8245141498583664,-0.48387688067042706,0.26633303975530714
EC-IAM 2012,EMF27-G8-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.20217155452456836,-0.9416094615211456,-0.19139954109541135
EC-IAM 2012,EMF27-G8-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.3876103726667542,-0.4628583681770198,0.2873515522487144
FARM_3.0,EMF27-550-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-0.13412211740295277,-0.5460287937378657,0.20418112668786847
FARM_3.0,EMF27-550-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-0.06828278385584714,-0.5240823507028757,0.22612756972285852
FARM_3.0,EMF27-550-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-0.13237344568088596,-0.5454456928353935,0.20476422759034074
FARM_3.0,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-0.13392075591559896,-0.5459616732761832,0.20424824714955103
FARM_3.0,EMF27-550-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-0.06720309262014723,-0.5237222374633217,0.2264876829624125
FARM_3.0,EMF27-550-NoCCS,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-0.13237387655558783,-0.5454460073567604,0.2047639130689738
GCAM 3.0,EMF27-450-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.37053607832750873,-1.0035579066751963,-0.2533479862494621
GCAM 3.0,EMF27-450-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.341959420342557,-0.8229380708305061,-0.07272815040477187
GCAM 3.0,EMF27-550-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.3902733553848634,-0.46458211054417436,0.28562780988155984
GCAM 3.0,EMF27-550-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.3987089865265645,-0.6403764129688206,0.10983350745691356
GCAM 3.0,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.3926380319542158,-0.4833329298341719,0.2668769905915623
GCAM 3.0,EMF27-550-LimSW,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.4042668103465772,-0.6322965269185075,0.11791339350722674
GCAM 3.0,EMF27-550-NucOff,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.3830287486286608,-0.6453387892491196,0.10487113117661462
GCAM 3.1,LIMITS-450,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.3734314852846314,-0.7376362293485488,0.012573691077185423
GCAM 3.1,LIMITS-RefPol-450,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.9077523026395582,-0.7760566366363028,-0.025846716210568554
GCAM 3.1,LIMITS-RefPol-450-EE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.9077523026395582,-0.7760566366363028,-0.025846716210568554
GCAM 3.1,LIMITS-RefPol-450-PC,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.9077523026395582,-0.7760566366363028,-0.025846716210568554
GCAM 3.1,LIMITS-StrPol-450,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.601498752499187,-0.769885768257643,-0.019675847831908788
GRAPE ver2011,EMF27-550-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.5577413883118135,-1.0297185153335537,-0.27950859490781954
GRAPE ver2011,EMF27-550-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.7600530422699355,-1.0474254059230976,-0.29721548549736343
GRAPE ver2011,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.5684960229765915,-1.0279173139735716,-0.27770739354783736
GRAPE_ver1998,AME CO2 price $50 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.8925162466527089,-0.6882006476077704,0.062009272817963756
IMACLIM v1.1,AMPERE2-550-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.9271250852784974,-0.4596246071729284,0.2905853132528058
IMACLIM v1.1,AMPERE3-550,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.6450227796889532,-0.4996699859097002,0.250539934516034
IMACLIM v1.1,AMPERE3-CF550,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.7333242913557594,-0.4807573422032381,0.2694525782224961
IMACLIM v1.1,EMF27-550-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.5934217676807307,-0.7955574352642832,-0.04534751483854904
IMACLIM v1.1,EMF27-550-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.21544214634463543,-0.8131150377668995,-0.06290511734116533
IMACLIM v1.1,EMF27-550-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.555602567612811,-0.9248255082751002,-0.17461558784936604
IMACLIM v1.1,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.5892302135240021,-0.8186086010380341,-0.06839868061229992
IMACLIM v1.1,EMF27-550-LimSW,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.5471690855688985,-0.9098299211939833,-0.15962000076824912
IMACLIM v1.1,EMF27-550-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.9115501196234869,-0.9910660018442109,-0.2408560814184767
IMACLIM v1.1,EMF27-550-NoCCS,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.3783836990069626,-0.7988358556605569,-0.048625935234822726
IMACLIM v1.1,EMF27-550-NucOff,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.5984551635197022,-0.870506509952524,-0.12029658952678979
IMACLIM v1.1,EMF27-G8-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.332389323278124,-0.8869555841532102,-0.13674566372747599
IMAGE 2.4,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.0881562069871127,-0.9009456771641745,-0.1507357567384403
IMAGE 2.4,AMPERE3-450P-CE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.788438066218158,-0.8789286279120232,-0.128718707486289
IMAGE 2.4,AMPERE3-450P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,2.051508317219574,-0.516998678557421,0.2332112418683132
IMAGE 2.4,EMF27-550-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.4929153815542644,-0.46390754090350267,0.28630237952223153
IMAGE 2.4,EMF27-550-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.171231293457981,-0.5447209132922697,0.20548900713346452
IMAGE 2.4,EMF27-550-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.6150017193777206,-0.5071205814192344,0.24308933900649976
IMAGE 2.4,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.3869572120550326,-0.5575132957599394,0.19269662466579485
IMAGE 2.4,EMF27-550-LimSW,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.6958302669435454,-0.5218209875084175,0.22838893291731666
IMAGE 2.4,EMF27-550-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.1953256698035137,-0.7998014080931211,-0.04959148766738686
IMAGE 2.4,EMF27-550-NoCCS,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.074643203900732,-0.8037877503202435,-0.05357782989450932
IMAGE 2.4,EMF27-550-NucOff,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.6633131847341431,-0.7288436240359846,0.02136629638974963
IMAGE 2.4,LIMITS-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.6415899144884587,-0.6215232553392348,0.1286866650864994
IMAGE 2.4,LIMITS-RefPol-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.6422229681341587,-0.6433179004559935,0.10689201996974074
IMAGE 2.4,LIMITS-RefPol2030-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.643710718112672,-0.663861850911963,0.08634806951377116
IMAGE 2.4,LIMITS-StrPol-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.2405498395945713,-0.9219645786382576,-0.17175465821252345
iPETS_1.2.0,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-0.4960925958418964,-0.9249670468504532,-0.17475712642471897
MARIA23_org,AME 3.7 W/m2 NTE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.02967881806961022,-0.8114510019503504,-0.06124108152461616
MERGE_EMF27,EMF27-550-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.344467976274449,-1.0233462093917387,-0.2731362889660045
MERGE_EMF27,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.5608301632625416,-1.0370216522251456,-0.28681173179941144
MERGE_EMF27,EMF27-550-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.5704789805171278,-0.8681816676907061,-0.11797174726497195
MERGE-ETL_2011,AMPERE2-550-Conv-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.5452307211533995,-0.5101283088887362,0.24008161153699803
MERGE-ETL_2011,AMPERE3-450P-CE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,2.3130492986134263,-0.6981998731505317,0.05201004727520253
MESSAGE V.4,AMPERE2-450-LowEI-LST,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.6886465228765459,-0.9756122084052679,-0.22540228797953366
MESSAGE V.4,AMPERE2-450-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.4487966680996536,-0.8770208079085704,-0.1268108874828362
Phoenix 2012.4,AME 3.7 W/m2 NTE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-2.2179217248351555,-0.883108916348492,-0.13289899592275778
Phoenix 2012.4,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-1.5529586419641344,-0.5097089526465403,0.24050096777919394
Phoenix 2012.4,EMF27-450-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-1.6447119354956048,-0.599180189342062,0.15102973108367224
Phoenix 2012.4,EMF27-450-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-1.420372763331521,-0.6503251009985118,0.09988481942722238
Phoenix 2012.4,EMF27-450-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-1.6457932591615905,-0.6039459756954615,0.1462639447302727
Phoenix 2012.4,EMF27-450-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-1.6457932591615905,-0.6039459756954615,0.1462639447302727
Phoenix 2012.4,EMF27-450-LimSW,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-1.6447119354956048,-0.599180189342062,0.15102973108367224
Phoenix 2012.4,EMF27-450-LimTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-2.00177466840632,-0.5262354131063576,0.22397450731937663
Phoenix 2012.4,EMF27-450-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-1.3191815997383098,-0.6251416069300496,0.1250683134956846
Phoenix 2012.4,EMF27-450-NoCCS,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-1.6457932591615905,-0.5006612717858872,0.24954864863984705
Phoenix 2012.4,EMF27-450-NucOff,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-1.8467596060883313,-0.588883494370324,0.16132642605541025
POLES EMF27,EMF27-G8-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.231999680115526,-1.0121827245215915,-0.2619728040958573
POLES EMF27,EMF27-G8-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.4587955866704878,-0.9933409479366715,-0.2431310275109373
POLES-AME,AME CO2 price $50 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.6566154569985491,-0.8309463854936104,-0.08073646506787624
REMIND 1.2,450CO2-delay2020,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,3.6967810494259603,-1.0431051085094447,-0.2928951880837105
REMIND 1.2,450CO2-EUonly,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,3.160376023730803,-0.9878354094284268,-0.23762548900269265
REMIND 1.2,450CO2-fixBIO,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.13732948918878662,-1.0011784374286572,-0.250968517002923
REMIND 1.2,450CO2-fixRET,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-0.011171207534204086,-0.9592360727721585,-0.2090261523464243
REMIND 1.2,450CO2-IC+CHN+IND,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.8207378825816651,-0.7862906349449932,-0.03608071451925898
REMIND 1.2,450CO2-IConly,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,2.1402385586821517,-0.8510580898507709,-0.10084816942503672
REMIND 1.2,450CO2-noCCS,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.1669593150174009,-1.037925579500987,-0.28771565907525276
REMIND 1.2,450CO2-noCCSfixNUC,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.1078843730504649,-1.019820693872791,-0.26961077344705675
REMIND 1.2,450CO2os-DEF,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.5951303308630571,-0.6884061583532346,0.0618037620724996
REMIND 1.3,AME 3.7 W/m2 NTE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.9627613681471463,-0.5119971972204832,0.238212723205251
REMIND 1.4,ROSE 550 LO Oil,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.4635462084197808,-0.497512555634698,0.2526973647910362
REMIND 1.5,AMPERE2-550-Conv-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.0371898649181805,-0.5905375372202807,0.15967238320545352
REMIND 1.5,AMPERE3-450P-CE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.3311817938720338,-0.7694291617778306,-0.019219241352096406
REMIND 1.5,AMPERE3-450P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.7420011213988456,-0.6780013388274695,0.07220858159826471
REMIND 1.5,AMPERE3-CF450P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.9893981541572832,-0.6101009522297061,0.14010896819602814
REMIND 1.5,LIMITS-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.8025563683128804,-1.0090659818844037,-0.25885606145866946
TIAM-ECN,LIMITS-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.5939416366538595,-0.670825531779392,0.07938438864634223
TIAM-ECN,LIMITS-RefPol-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.6092566309193046,-0.6665421551456537,0.08366776528008046
TIAM-ECN,LIMITS-RefPol2030-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.573093010236235,-0.7598654250296535,-0.009655504603919285
TIAM-ECN,LIMITS-StrPol-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.152301803799401,-0.6435436073317923,0.10666631309394192
TIAM-WORLD 2012.2,EMF27-550-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.7634580591333654,-0.45076255216888306,0.29944736825685114
TIAM-WORLD 2012.2,EMF27-550-LimTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-0.40713641658689664,-0.4635231323097876,0.2866867881159466
TIAM-WORLD 2012.2,EMF27-550-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.7513767191647721,-0.610826876123443,0.1393830443022912
TIAM-World_Mar2012,AME 2.6 W/m2 OS,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.9126919358367284,-0.5839081575288279,0.16630176289690635
TIAM-World_Mar2012,AME CO2 price $50 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,0.39272861198856646,-1.00517056262922,-0.2549606422034858
WITCH_EMF27,EMF27-450-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.254998160711421,-1.0057906621799892,-0.25558074175425505
WITCH_EMF27,EMF27-G8-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-0.7295455441510157,-1.011599984015324,-0.2613900635895898
WITCH_LIMITS,LIMITS-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.2299972491426086,-0.9285758102224249,-0.17836588979669066
WITCH_LIMITS,LIMITS-RefPol-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,2.104689972713404,-1.0429488943285472,-0.292738973902813
WITCH_LIMITS,LIMITS-StrPol-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.8111611561835044,-1.0092288049707914,-0.25901888454505717
WorldScan2,AMPERE3-450,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-1.5035715198576582,-0.7579670905221134,-0.007757170096379218
WorldScan2,AMPERE3-450P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,1.1464215139535365,-0.8613907812368756,-0.11118086081114142
WorldScan2,AMPERE3-CF450,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,co2ffi,-1.5035715198512396,-0.7579670905234556,-0.0077571700977213665
AIM-Enduse[Backcast] 1.0,LIMITS-450,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,population,1.0838746613739403,0.7951050889623524,-0.09023567523192877
DNE21 V.12,AMPERE2-450-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,population,1.0741164650310253,0.7914466393539578,-0.09389412484032345
DNE21 V.12,AMPERE2-450-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,population,1.0741164650310253,0.7914466393539578,-0.09389412484032345
DNE21 V.12,AMPERE2-450-NoCCS-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,population,1.0741164650310253,0.7914466393539578,-0.09389412484032345
DNE21 V.12,AMPERE2-450-NucOff-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,population,1.0741164650310253,0.7914466393539578,-0.09389412484032345
DNE21 V.12,AMPERE2-550-FullTech-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,population,1.0741164650310253,0.7914466393539578,-0.09389412484032345
DNE21 V.12,AMPERE3-450,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,population,1.0741164650310253,0.7914466393539578,-0.09389412484032345
DNE21 V.12,AMPERE3-450P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,population,1.0741164650310253,0.7914466393539578,-0.09389412484032345
DNE21 V.12,AMPERE3-CF450,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,population,1.0741164650310253,0.7914466393539578,-0.09389412484032345
EC-IAM 2012,EMF27-550-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,population,1.07536777800334,0.7559498736925442,-0.12939089050173702
EC-IAM 2012,EMF27-550-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,population,1.07536777800334,0.7559498736925442,-0.12939089050173702
EC-IAM 2012,EMF27-550-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,population,1.07536777800334,0.7559498736925442,-0.12939089050173702
