MODEL,SCENARIO,REGION,scenariotype,Database,tolerance,variable,growth0520,growth0550,divergence0550steps
GEM-E3-ICCS,AMPERE3-550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.0985682155653482,0.07939322038523816,-0.263997868522361
GEM-E3-ICCS,AMPERE3-CF550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.098172428818079,0.07934971247854843,-0.26404137642905073
GRAPE_ver1998,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.6878793212706829,0.487110224930601,0.14371913602300185
IMACLIM v1.1,AMPERE3-550P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,2.304622432054977,0.3501285292197191,0.0067374403121199244
IMACLIM v1.1,EMF27-FP-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.3004328731607135,0.2400048056926549,-0.10338628321494428
IMAGE 2.4,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.5134484625817162,0.24652492005422744,-0.09686616885337174
IMAGE 2.4,AMPERE2-550-FullTech-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,2.067596958582326,0.06516040877786998,-0.2782306801297292
IMAGE 2.4,EMF27-FP-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.254085204249075,0.3778518388709647,0.03446074996336551
IMAGE 2.4,EMF27-FP-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.6657057254543755,0.5075493945759509,0.16415830566835177
IMAGE 2.4,LIMITS-StrPol,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.2405429704469857,0.3250177898116154,-0.018373299095983786
MERGE-ETL_2011,AMPERE2-550-FullTech-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,2.5628114469696563,0.23926683116448386,-0.10412425774311532
MERGE-ETL_2011,AMPERE2-550-FullTech-LST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.9909927360984625,0.48186831895154036,0.1384772300439412
MERGE-ETL_2011,AMPERE2-550-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,2.481375188199261,0.48069667868968147,0.1373055897820823
MERGE-ETL_2011,AMPERE2-550-LimBio-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,2.1795427150357938,0.07887417987469231,-0.26451690903290687
MERGE-ETL_2011,AMPERE2-550-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,2.004370632049278,0.2877864659406626,-0.05560462296693658
MERGE-ETL_2011,AMPERE2-550-NucOff-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,2.6811632545011577,0.06714577551167543,-0.27624531339592373
MERGE-ETL_2011,AMPERE3-550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,2.070777660823732,0.30675558800375313,-0.03663550090384604
MERGE-ETL_2011,AMPERE3-550P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,2.449732101823242,0.4875834201344947,0.1441923312268955
MERGE-ETL_2011,AMPERE3-CF550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,2.481375188199261,0.48069667868968147,0.1373055897820823
MESSAGE V.3,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.091665090307868,0.15106768328158418,-0.192323405626015
MESSAGE V.4,AMPERE2-550-FullTech-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.4561514290805515,0.2154836722891002,-0.12790741661849897
MESSAGE V.4,AMPERE2-550-FullTech-LST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,0.9854450891002268,0.19396044471732982,-0.14943064419026936
MESSAGE V.4,AMPERE2-550-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.4127765380328228,0.21144768161248587,-0.1319434072951133
MESSAGE V.4,AMPERE2-550-LimSW-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.365626793668433,0.1628852797587399,-0.18050580914885928
MESSAGE V.4,AMPERE2-550-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,0.7620058626483465,0.31522618498652516,-0.028164903921074014
MESSAGE V.4,AMPERE2-550-NucOff-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.3924015731646595,0.1615250078672206,-0.18186608104037857
MESSAGE V.4,AMPERE3-550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.0606078745131242,0.20924590093450884,-0.13414518797309033
MESSAGE V.4,AMPERE3-CF550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.4127765380328228,0.21144768161248587,-0.1319434072951133
Phoenix 2012.4,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,0.22186812019241367,0.6084096727838862,0.2650185838762871
Phoenix 2012.4,EMF27-550-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,-0.23647771773088522,0.12514899948791303,-0.21824208941968615
Phoenix 2012.4,EMF27-550-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,-0.23647770870101206,0.11842858141261242,-0.22496250749498675
Phoenix 2012.4,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,-0.23647771773088522,0.12514899948791303,-0.21824208941968615
Phoenix 2012.4,EMF27-550-LimSW,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,-0.23647771773088522,0.12514899948791303,-0.21824208941968615
Phoenix 2012.4,EMF27-550-NoCCS,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,-0.23647770870101206,0.16922187102410804,-0.17416921788349113
REMIND 1.3,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,2.242359742210548,0.32170534187945143,-0.02168574702814774
REMIND 1.5,AMPERE2-550-FullTech-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.8124965419755175,0.16168523503810187,-0.1817058538694973
REMIND 1.5,AMPERE2-550-FullTech-LST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.3448889875445265,0.15504901697213253,-0.18834207193546665
REMIND 1.5,AMPERE2-550-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.5486553790420032,0.1522186168223685,-0.19117247208523067
REMIND 1.5,AMPERE2-550-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.473774925255024,0.1698188472473087,-0.17357224166029048
REMIND 1.5,AMPERE2-550-NucOff-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.5371801966896352,0.16346080579319042,-0.17993028311440876
REMIND 1.5,AMPERE3-550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.2905202897454278,0.16948541469173584,-0.17390567421586334
REMIND 1.5,AMPERE3-550P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.742510947872269,0.5347831772537978,0.19139208834619859
REMIND 1.5,AMPERE3-CF550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.5410313231058954,0.16439900334685909,-0.1789920855607401
TIAM-ECN,LIMITS-StrPol,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.2723757727678493,0.40273773625970694,0.05934664735210776
TIAM-World_Mar2012,AME 3.7 W/m2 NTE,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.5443936708143842,0.5485444329327175,0.2051533440251183
TIMES-VTT-2011,AME 3.7 W/m2 NTE,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.1602936967633444,0.19344484002249296,-0.14994624888510621
WITCH_AME,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,0.24228054328960505,0.20915975264977582,-0.13423133625782335
WITCH_ROSE,ROSE 550 DEF,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.4559731277827364,0.22801660730516618,-0.115374481602433
WITCH_ROSE,ROSE 550 FS Gr,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.504398749570252,0.22354235231792943,-0.11984873658966974
WITCH_ROSE,ROSE 550 FS Gr SL Con,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.5075713664352246,0.17842431483602736,-0.16496677407157181
WITCH_ROSE,ROSE 550 HI Coal,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.1029337215999508,0.23178168028591037,-0.1116094086216888
WITCH_ROSE,ROSE 550 HI Fos,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,0.6961820099538348,0.063903711543342,-0.27948737736425716
WITCH_ROSE,ROSE 550 HI Gas,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.39396944218723,0.21768362246959327,-0.1257074664380059
WITCH_ROSE,ROSE 550 LO Fos,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.0001029796540688,0.23939324870436313,-0.10399784020323605
WITCH_ROSE,ROSE 550 LO Oil,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,co2ffi,1.1032645602170277,0.23169075466349337,-0.1117003342441058
AIM-Enduse 12.1,EMF27-FP-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0923557476886596,0.7531322239886032,-0.13220854020567796
AIM-Enduse 12.1,EMF27-FP-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0923557476886596,0.7531322239886032,-0.13220854020567796
AIM-Enduse[Backcast] 1.0,LIMITS-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0838746613739403,0.7951050889623524,-0.09023567523192877
AIM-Enduse[Backcast] 1.0,LIMITS-StrPol-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0838746613739403,0.7951050889623524,-0.09023567523192877
DNE21 V.11,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.095049473221626,0.7556957774973623,-0.12964498669691893
DNE21 V.11,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.095049473221626,0.7556957774973623,-0.12964498669691893
DNE21 V.12,AMPERE2-550-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0741164650310253,0.7914466393539578,-0.09389412484032345
EC-IAM 2012,EMF27-FP-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.07536777800334,0.7559498736925442,-0.12939089050173702
EC-IAM 2012,EMF27-FP-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.07536777800334,0.7559498736925442,-0.12939089050173702
GCAM 3.0,AMPERE2-450-FullTech-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-450-FullTech-LST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-450-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-450-LimSW-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-450-LimSW-LST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-450-LimSW-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-450-LowEI-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-450-LowEI-LST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-450-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-450-NucOff-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-450-NucOff-LST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-450-NucOff-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-550-Conv-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-550-EERE-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-550-LimBio-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE2-550-NoCCS-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE3-450,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE3-450P-CE,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE3-450P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE3-CF450,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GCAM 3.0,AMPERE3-CF450P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0879234908634434,0.7981774190179417,-0.0871633451763395
GEM-E3-ICCS,AMPERE3-550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0848933990967187,0.7952188933489445,-0.09012187084533674
GEM-E3-ICCS,AMPERE3-CF550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0848933990967187,0.7952188933489445,-0.09012187084533674
GRAPE_ver1998,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0854948156803108,0.763819747759812,-0.12152101643446922
IMACLIM v1.1,AMPERE3-550P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.000280153696463,0.7671556999199246,-0.1181850642743566
IMACLIM v1.1,EMF27-FP-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.000280153696463,0.7671556999199246,-0.1181850642743566
IMAGE 2.4,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901455575908277,0.7504428300418119,-0.1348979341524693
IMAGE 2.4,AMPERE2-550-FullTech-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0918924767058396,0.7984311378172393,-0.08690962637704192
IMAGE 2.4,EMF27-FP-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901467367378004,0.7504432549714934,-0.13489750922278776
IMAGE 2.4,EMF27-FP-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901467367378004,0.7504432549714934,-0.13489750922278776
IMAGE 2.4,LIMITS-StrPol,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901467367378004,0.7504432549714934,-0.13489750922278776
MERGE-ETL_2011,AMPERE2-550-FullTech-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0389789845490682,0.7815958086203483,-0.10374495557393293
MERGE-ETL_2011,AMPERE2-550-FullTech-LST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0389789845490682,0.7815958086203483,-0.10374495557393293
MERGE-ETL_2011,AMPERE2-550-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0389789845490682,0.7815958086203483,-0.10374495557393293
MERGE-ETL_2011,AMPERE2-550-LimBio-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0389789845490682,0.7815958086203483,-0.10374495557393293
MERGE-ETL_2011,AMPERE2-550-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0389789845490682,0.7815958086203483,-0.10374495557393293
MERGE-ETL_2011,AMPERE2-550-NucOff-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0389789845490682,0.7815958086203483,-0.10374495557393293
MERGE-ETL_2011,AMPERE3-550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0389789845490682,0.7815958086203483,-0.10374495557393293
MERGE-ETL_2011,AMPERE3-550P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0389789845490682,0.7815958086203483,-0.10374495557393293
MERGE-ETL_2011,AMPERE3-CF550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0389789845490682,0.7815958086203483,-0.10374495557393293
MESSAGE V.3,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.09185019339692,0.7527965134209443,-0.13254425077333687
MESSAGE V.4,AMPERE2-550-FullTech-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901477274268245,0.7999444361427916,-0.08539632805148956
MESSAGE V.4,AMPERE2-550-FullTech-LST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901477274268245,0.7999444361427916,-0.08539632805148956
MESSAGE V.4,AMPERE2-550-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901477274268245,0.7999444361427916,-0.08539632805148956
MESSAGE V.4,AMPERE2-550-LimSW-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901477274268245,0.7999444361427916,-0.08539632805148956
MESSAGE V.4,AMPERE2-550-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901477274268245,0.7999444361427916,-0.08539632805148956
MESSAGE V.4,AMPERE2-550-NucOff-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901477274268245,0.7999444361427916,-0.08539632805148956
MESSAGE V.4,AMPERE3-550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901477274268245,0.7999444361427916,-0.08539632805148956
MESSAGE V.4,AMPERE3-CF550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901477274268245,0.7999444361427916,-0.08539632805148956
Phoenix 2012.4,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.152130618533569,0.7741607578201956,-0.11118000637408565
Phoenix 2012.4,EMF27-550-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.152130618533569,0.7741607578201956,-0.11118000637408565
Phoenix 2012.4,EMF27-550-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.152130618533569,0.7741607578201956,-0.11118000637408565
Phoenix 2012.4,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.152130618533569,0.7741607578201956,-0.11118000637408565
Phoenix 2012.4,EMF27-550-LimSW,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.152130618533569,0.7741607578201956,-0.11118000637408565
Phoenix 2012.4,EMF27-550-NoCCS,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.152130618533569,0.7741607578201956,-0.11118000637408565
REMIND 1.3,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.1070742270674099,0.7707285373050452,-0.114612226889236
REMIND 1.5,AMPERE2-550-FullTech-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901358959245637,0.7999899293707102,-0.08535083482357098
REMIND 1.5,AMPERE2-550-FullTech-LST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901358959245637,0.7999899293707102,-0.08535083482357098
REMIND 1.5,AMPERE2-550-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901358959245637,0.7999899293707102,-0.08535083482357098
REMIND 1.5,AMPERE2-550-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901358959245637,0.7999899293707102,-0.08535083482357098
REMIND 1.5,AMPERE2-550-NucOff-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901358959245637,0.7999899293707102,-0.08535083482357098
REMIND 1.5,AMPERE3-550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901358959245637,0.7999899293707102,-0.08535083482357098
REMIND 1.5,AMPERE3-550P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901358959245637,0.7999899293707102,-0.08535083482357098
REMIND 1.5,AMPERE3-CF550,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0901358959245637,0.7999899293707102,-0.08535083482357098
TIAM-ECN,LIMITS-StrPol,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0878176840187,0.7871158236008924,-0.09822494059338882
TIAM-World_Mar2012,AME 3.7 W/m2 NTE,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0415784573363969,0.7313613448004238,-0.1539794193938574
TIMES-VTT-2011,AME 3.7 W/m2 NTE,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,0.9702334507022196,0.7233132595222437,-0.16202750467203753
WITCH_AME,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0856744239164111,0.7648560648760375,-0.12048469931824368
WITCH_ROSE,ROSE 550 DEF,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0949717625998427,0.7556696789824279,-0.12967108521185333
WITCH_ROSE,ROSE 550 FS Gr,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0949717625998427,0.7556696789824279,-0.12967108521185333
WITCH_ROSE,ROSE 550 FS Gr SL Con,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0949717625998427,0.7556696789824279,-0.12967108521185333
WITCH_ROSE,ROSE 550 HI Coal,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0949717625998427,0.7556696789824279,-0.12967108521185333
WITCH_ROSE,ROSE 550 HI Fos,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0949717625998427,0.7556696789824279,-0.12967108521185333
WITCH_ROSE,ROSE 550 HI Gas,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0949717625998427,0.7556696789824279,-0.12967108521185333
WITCH_ROSE,ROSE 550 LO Fos,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0949717625998427,0.7556696789824279,-0.12967108521185333
WITCH_ROSE,ROSE 550 LO Oil,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,population,1.0949717625998427,0.7556696789824279,-0.12967108521185333
AIM-Enduse 12.1,EMF27-FP-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,pcgdp,1.4756685967686776,1.9415984153074461,0.02955498574978699
AIM-Enduse 12.1,EMF27-FP-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,pcgdp,1.4756685967686776,1.9415984153074461,0.02955498574978699
AIM-Enduse[Backcast] 1.0,LIMITS-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,pcgdp,2.0746300782301454,2.13845716219118,0.22641373263352071
AIM-Enduse[Backcast] 1.0,LIMITS-StrPol-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,pcgdp,2.0746300782301454,2.13845716219118,0.22641373263352071
DNE21 V.11,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,pcgdp,1.6773790676574645,1.777722430031233,-0.13432099952642607
DNE21 V.11,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,pcgdp,1.6773790676574645,1.777722430031233,-0.13432099952642607
DNE21 V.12,AMPERE2-550-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,pcgdp,2.084260925586167,2.142310745916522,0.23026731635886288
EC-IAM 2012,EMF27-FP-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,pcgdp,1.2836915795959079,1.6911137268078296,-0.2209297027498296
EC-IAM 2012,EMF27-FP-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,pcgdp,1.2606133078162194,1.6536840817423322,-0.258359347815327
GCAM 3.0,AMPERE2-450-FullTech-HST,World,Policy,AR5,0.3%/y tolerance 2005-2050 STEPS,pcgdp,NA,NA,NA
