"Group","Year","pcrGDP","src_pcrGDP","sd_src_pcrGDP","theta"
"G",1962,1.05296060387829,10.781136412976,3.17092097321208,2.88200240929404
"G",1963,1.07303504567162,1.88853052743831,3.1649159572838,2.83690022254971
"G",1964,1.03575674665712,-3.53588087620151,3.17554528400609,2.8860115366551
"G",1965,1.03933893096945,0.345255200451483,3.17453554485941,2.88798438233301
"G",1966,1.05776711420585,1.75753225605008,3.16940346922527,2.87380113414704
"G",1967,1.02811254433682,-2.84355503408667,3.17762748271238,2.87998092861434
"G",1968,1.03755155356487,0.913902210374278,3.1750354449235,2.88715941899621
"G",1969,1.08046378921327,4.05267213410673,3.16292374265567,2.81277502807102
"G",1970,1.06528924713482,-1.41440275719147,3.16715286116542,2.85683237376593
"G",1971,1.08765020530292,2.07732384214614,3.16108640169576,2.78665514680519
"G",1972,1.04815017341592,-3.69927233845562,3.172213272986,2.88582016816463
"G",1973,1.05444632393739,0.598894685528898,3.17044376709089,2.88006456083635
"G",1974,1.0725371092728,1.70111542094485,3.16505394497615,2.83836203184325
"G",1975,1.02281616873688,-4.74671993245916,3.17903572919584,2.87394922152496
"G",1976,0.961861008641076,-6.14450930344041,3.19378765003378,2.75187809663044
"G",1977,0.948934948683586,-1.35297095295664,3.19647494988063,2.72246808566667
"G",1978,0.912901219821476,-3.87125672605088,3.20256826652819,2.63994934730253
"G",1979,0.885720906862964,-3.02257843346958,3.20647105246026,2.56660453507258
"G",1980,0.87841671031653,-0.82808032816597,3.2072904356649,2.54324019943855
"G",1981,0.871112540295672,-0.83499175062812,3.20809666856628,2.51981534334088
"G",1982,0.849176730683201,-2.55038486551844,3.21049223482247,2.45378807737212
"G",1983,0.835013051871521,-1.68199722846956,3.21194305449397,2.4145699056946
"G",1984,0.826097196589804,-1.07349176980829,3.21281316996308,2.39000824407165
"G",1985,0.817048449732704,-1.10140429143445,3.21366069183877,2.36399054883634
"G",1986,0.828342675193325,1.37285325982879,3.21259782920293,2.39643690236472
"G",1987,0.816872307795157,-1.39441390619655,3.21367677219361,2.36347869288343
"G",1988,0.809861594110204,-0.861942703903765,3.21429413227301,2.34277669072476
"G",1989,0.789257167995228,-2.57711521666827,3.21603806127373,2.2845233034742
"G",1990,0.755657491808438,-4.35039890742268,3.21838396713942,2.19799288229497
"G",1991,0.70288486048659,-7.23951250513702,3.22108786203959,2.08113876898146
"G",1992,0.638497744874445,-9.60749517503682,3.22218308179247,1.96213816276092
"G",1993,0.5849879977065,-8.75268132744009,3.22035805864459,1.87559047499471
"G",1994,0.572368382949937,-2.1808520060142,3.21945743314053,1.85584974796503
"G",1995,0.558463093571965,-2.4594275233794,3.21843302308364,1.83442680377024
"G",1996,0.532193008435342,-4.81823136291979,3.21614707705098,1.7943230588025
"G",1997,0.50514078817069,-5.21690424793342,3.21353933378785,1.75487388228345
"G",1998,0.508024511199959,0.569251793019832,3.21381428030787,1.75908646265305
"G",1999,0.490580552608528,-3.49402057846178,3.21194534893184,1.73344785462425
"G",2000,0.463840536663332,-5.60486688498207,3.20889133283292,1.69449834682223
"G",2001,0.473430414095527,2.04641189251934,3.20996385735451,1.70830833091184
"G",2002,0.494143895635578,4.28218203850379,3.21233649315761,1.73870899752247
"G",2003,0.518396451967555,4.79135393323725,3.21481790349671,1.77411309448595
"G",2004,0.558864810738701,7.5167301835972,3.21846703381843,1.83505050090428
"G",2005,0.585812053057331,4.70914069092699,3.22038526822324,1.87686717694262
"G",2006,0.599068623515674,2.23771454572916,3.22078926649237,1.89721192256383
"G",2007,0.638557938612343,6.38362580948023,3.22218248200209,1.96224188107948
"G",2008,0.663928707902951,3.89623629824901,3.22172675253369,2.00673234374511
"G",2009,0.679115709759891,2.26167489616501,3.22145544510038,2.03480519806679
"G",2010,0.726980623847103,6.81082999158018,3.21999021870616,2.13199508620036
"G",2011,0.745582254570318,2.52656379138661,3.21894351634411,2.17421405961819
"G",2012,0.792510160588824,6.10398637141201,3.21578939956723,2.29351910367372
"G",2013,0.829363743010556,4.54535055344312,3.21250092735752,2.39926656444658
"G",2014,0.901313264021948,8.31940498630594,3.20439500821112,2.61080983583369
"G",2015,0.90797006857164,0.735853193080511,3.20333599795898,2.62820290275051
"G",2016,0.893328832260986,-1.62566676195371,3.20547941271051,2.58828733410372
"G",2017,0.885611076234838,-0.867685795382053,3.20648369803797,2.56627217228096
"G",2018,0.900898407784032,1.71146079378846,3.20445061760875,2.6096660751327
"G",2019,0.912451273977264,1.2742189355481,3.20263711395426,2.63896509654496
"G",2020,0.887859101922117,-2.7321624253536,3.20620459940937,2.57280234576061
