MODEL,SCENARIO,REGION,variable,criterion,errortolerance,error
IMAGE 2.4,EMF27-FP-FullTech,World,fossilco2,2005 to ~2020 error,0.3,0.013630900926810074
IMAGE 2.4,LIMITS-500,World,fossilco2,2005 to ~2020 error,0.3,0.008804030235228577
IMAGE 2.4,LIMITS-RefPol,World,fossilco2,2005 to ~2020 error,0.3,0.008592917543230882
IMAGE 2.4,LIMITS-RefPol-450,World,fossilco2,2005 to ~2020 error,0.3,0.009641586222377763
IMAGE 2.4,LIMITS-RefPol-450-EE,World,fossilco2,2005 to ~2020 error,0.3,0.009641586222377763
IMAGE 2.4,LIMITS-RefPol-450-PC,World,fossilco2,2005 to ~2020 error,0.3,0.009641586222377763
IMAGE 2.4,LIMITS-RefPol-500,World,fossilco2,2005 to ~2020 error,0.3,0.009641586222377763
IMAGE 2.4,LIMITS-RefPol2030-500,World,fossilco2,2005 to ~2020 error,0.3,0.009641586222377763
IMAGE 2.4,POEM_ScenarioA_CPH,World,fossilco2,2005 to ~2020 error,0.3,0.20362812286001564
IMAGE 2.4,POEM_ScenarioB_CPH_early,World,fossilco2,2005 to ~2020 error,0.3,0.20362812286001564
KEI-Linkages,AME CO2 price $30 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.3,0.013254448711714772
MARIA23_org,AME Reference,World,fossilco2,2005 to ~2020 error,0.3,0.1829218141719331
MERGE_EMF27,EMF27-FP-EERE,World,fossilco2,2005 to ~2020 error,0.3,0.18703428593601568
MERGE_EMF27,EMF27-FP-FullTech,World,fossilco2,2005 to ~2020 error,0.3,0.015597923367834499
MERGE-ETL_2011,AMPERE2-450-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.3,0.05863271290338967
MERGE-ETL_2011,AMPERE2-450-LimSW-LST,World,fossilco2,2005 to ~2020 error,0.3,0.028955819828816898
MERGE-ETL_2011,AMPERE2-450-LowEI-HST,World,fossilco2,2005 to ~2020 error,0.3,0.24182156367250385
MERGE-ETL_2011,AMPERE2-450-LowEI-LST,World,fossilco2,2005 to ~2020 error,0.3,0.25216661365748005
MERGE-ETL_2011,AMPERE2-450-NucOff-LST,World,fossilco2,2005 to ~2020 error,0.3,0.19799249185724377
MERGE-ETL_2011,AMPERE2-550-EERE-OPT,World,fossilco2,2005 to ~2020 error,0.3,0.26238205541898973
MERGE-ETL_2011,AMPERE2-550-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.3,0.05863271290338967
MERGE-ETL_2011,AMPERE2-550-LimBio-OPT,World,fossilco2,2005 to ~2020 error,0.3,0.08126406843682732
MERGE-ETL_2011,AMPERE2-550-LowEI-OPT,World,fossilco2,2005 to ~2020 error,0.3,0.10184422716198394
