MODEL,SCENARIO,REGION,variable,filter,growtherror,ieadivergencestps2020,2005-2040 divergence from IEA STPS
MERGE-ETL_2011,AMPERE2-550-LowEI-OPT,World,pop,0.1%/y tolerance 2005-2040,-0.15602549465293158,-0.10065689081981966,-0.1243862924625819
MESSAGE V.4,AMPERE2-550-LimBio-OPT,World,co2intensity,0.1%/y tolerance 2005-2040,0.019487245604639547,0.03708304523115985,0.02954198824836543
MESSAGE V.4,AMPERE2-550-LimBio-OPT,World,energyintensity,0.1%/y tolerance 2005-2040,-0.7784848278372631,0.2185337840757332,-0.20875990674412234
MESSAGE V.4,AMPERE2-550-LimBio-OPT,World,fossilco2,0.1%/y tolerance 2005-2040,-0.27814091541098507,0.28601584423875775,0.044234375817439414
MESSAGE V.4,AMPERE2-550-LimBio-OPT,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.5857134185968138,0.12905973823068095,0.32476845838759505
MESSAGE V.4,AMPERE2-550-LimBio-OPT,World,pop,0.1%/y tolerance 2005-2040,-0.10485675177517528,-0.09866072329881626,-0.1013161640743987
MESSAGE V.4,AMPERE3-450P-EU,World,co2intensity,0.1%/y tolerance 2005-2040,-0.02915929531297068,0.05662219569149912,0.019858699546726345
MESSAGE V.4,AMPERE3-450P-EU,World,energyintensity,0.1%/y tolerance 2005-2040,-0.6670800545082074,0.1715463824516964,-0.18786494767397666
MESSAGE V.4,AMPERE3-450P-EU,World,fossilco2,0.1%/y tolerance 2005-2040,-0.21312305232730067,0.2576246305072976,0.055875623578184055
MESSAGE V.4,AMPERE3-450P-EU,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.5879730492690527,0.12811677566291835,0.32519803577983303
MESSAGE V.4,AMPERE3-450P-EU,World,pop,0.1%/y tolerance 2005-2040,-0.10485675177517528,-0.09866072329881626,-0.1013161640743987
MESSAGE V.4,EMF27-Base-EERE,World,co2intensity,0.1%/y tolerance 2005-2040,0.2066417946777842,0.863382529775979,0.5819222147338955
MESSAGE V.4,EMF27-Base-EERE,World,energyintensity,0.1%/y tolerance 2005-2040,-0.9433829425637177,0.00920527264798221,-0.39904681958560345
MESSAGE V.4,EMF27-Base-EERE,World,fossilco2,0.1%/y tolerance 2005-2040,-0.8473727451199439,0.7928903481930066,0.08992045105888502
MESSAGE V.4,EMF27-Base-EERE,World,pcgdpmer,0.1%/y tolerance 2005-2040,-0.0074773114289306,0.07935268640933935,0.04213983019293794
MESSAGE V.4,EMF27-Base-EERE,World,pop,0.1%/y tolerance 2005-2040,-0.10315428580507979,-0.15905014064029388,-0.13509477428234498
MESSAGE V.4,EMF27-Base-LowEI,World,co2intensity,0.1%/y tolerance 2005-2040,0.20691996890432351,0.8630525749199147,0.5818528866275184
MESSAGE V.4,EMF27-Base-LowEI,World,energyintensity,0.1%/y tolerance 2005-2040,-0.9443091120664207,0.009798420478287828,-0.3991048077551586
MESSAGE V.4,EMF27-Base-LowEI,World,fossilco2,0.1%/y tolerance 2005-2040,-0.8481011205136855,0.7933239827708966,0.08985608136321854
MESSAGE V.4,EMF27-Base-LowEI,World,pcgdpmer,0.1%/y tolerance 2005-2040,-0.007557691546508538,0.07952312801298789,0.0422027767732037
MESSAGE V.4,EMF27-Base-LowEI,World,pop,0.1%/y tolerance 2005-2040,-0.10315428580507979,-0.15905014064029388,-0.13509477428234498
Phoenix 2012.4,AME CO2 price $10 (5% p.a.),World,co2intensity,0.1%/y tolerance 2005-2040,NA,NA,NA
Phoenix 2012.4,AME CO2 price $10 (5% p.a.),World,energyintensity,0.1%/y tolerance 2005-2040,NA,NA,NA
Phoenix 2012.4,AME CO2 price $10 (5% p.a.),World,fossilco2,0.1%/y tolerance 2005-2040,-1.2912828006048975,0.9288412599609257,-0.022640480281569952
Phoenix 2012.4,AME CO2 price $10 (5% p.a.),World,pcgdpmer,0.1%/y tolerance 2005-2040,0.034902385812430214,-0.11172174862473383,-0.04888283386594923
Phoenix 2012.4,AME CO2 price $10 (5% p.a.),World,pop,0.1%/y tolerance 2005-2040,-0.04287386066843091,-0.15711232076885573,-0.10815298072581651
Phoenix 2012.4,EMF27-Base-EERE,World,co2intensity,0.1%/y tolerance 2005-2040,0.11410877906442041,0.937209471498831,0.5844520318840837
Phoenix 2012.4,EMF27-Base-EERE,World,energyintensity,0.1%/y tolerance 2005-2040,-1.17821461671625,-0.10545138794198905,-0.5652070574166723
Phoenix 2012.4,EMF27-Base-EERE,World,fossilco2,0.1%/y tolerance 2005-2040,-0.8960775880563581,0.8432538116276173,0.09782606890591355
Phoenix 2012.4,EMF27-Base-EERE,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.21090211026390238,0.168608048839631,0.18673407516431872
Phoenix 2012.4,EMF27-Base-EERE,World,pop,0.1%/y tolerance 2005-2040,-0.04287386066843091,-0.15711232076885573,-0.10815298072581651
Phoenix 2012.4,EMF27-Base-LowEI,World,co2intensity,0.1%/y tolerance 2005-2040,0.03891465319279108,0.8782585070343606,0.5185397125308308
Phoenix 2012.4,EMF27-Base-LowEI,World,energyintensity,0.1%/y tolerance 2005-2040,-1.2084232019281267,-0.14011544383815433,-0.5979616258767139
Phoenix 2012.4,EMF27-Base-LowEI,World,fossilco2,0.1%/y tolerance 2005-2040,-1.0021045285075452,0.7497166112872582,-0.0010638771962289684
Phoenix 2012.4,EMF27-Base-LowEI,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.21027788089622135,0.16868586885990766,0.18651101687547067
Phoenix 2012.4,EMF27-Base-LowEI,World,pop,0.1%/y tolerance 2005-2040,-0.04287386066843091,-0.15711232076885573,-0.10815298072581651
POLES AMPERE,AMPERE3-CF450P-EU,World,co2intensity,0.1%/y tolerance 2005-2040,-0.0972360110606112,-0.45321759388367366,-0.3006540583880754
POLES AMPERE,AMPERE3-CF450P-EU,World,energyintensity,0.1%/y tolerance 2005-2040,0.11685713099480766,-0.14534084703774564,-0.032970285023794225
POLES AMPERE,AMPERE3-CF450P-EU,World,fossilco2,0.1%/y tolerance 2005-2040,0.5086263969486013,-0.5375366942967192,-0.08918108376301043
POLES AMPERE,AMPERE3-CF450P-EU,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES AMPERE,AMPERE3-CF450P-EU,World,pop,0.1%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
POLES EMF27,EMF27-550-NucOff,World,co2intensity,0.1%/y tolerance 2005-2040,-0.44619089350162233,-0.04485272518811484,-0.21685479732247517
POLES EMF27,EMF27-550-NucOff,World,energyintensity,0.1%/y tolerance 2005-2040,-0.352181427970371,0.15703414591120268,-0.06120110003804316
POLES EMF27,EMF27-550-NucOff,World,fossilco2,0.1%/y tolerance 2005-2040,-0.30936704445758845,0.1732031673477879,-0.033612637711659094
POLES EMF27,EMF27-550-NucOff,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.5537798238343683,0.16128171079864828,0.3294951878139568
POLES EMF27,EMF27-550-NucOff,World,pop,0.1%/y tolerance 2005-2040,-0.06477454681996342,-0.10025996417394822,-0.08505192816509759
REMIND 1.2,450CO2-delay2020,World,co2intensity,0.1%/y tolerance 2005-2040,1.0598182905492737,-1.2018006174741482,-0.23253537117839596
REMIND 1.2,450CO2-delay2020,World,energyintensity,0.1%/y tolerance 2005-2040,0.3406844983590338,0.059333595134053785,0.1799125536590452
REMIND 1.2,450CO2-delay2020,World,fossilco2,0.1%/y tolerance 2005-2040,2.061576923763507,-1.5454577826406075,4.142343897273193e-4
REMIND 1.2,450CO2-delay2020,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.7702906780967218,-0.2644071194578349,0.17903479377983225
REMIND 1.2,450CO2-delay2020,World,pop,0.1%/y tolerance 2005-2040,-0.10921654324152219,-0.13858364084267827,-0.12599774187075424
REMIND 1.4,ROSE 550 DEF,World,co2intensity,0.1%/y tolerance 2005-2040,-0.0076240881063536214,-0.0743438877550962,-0.0457496879056351
REMIND 1.4,ROSE 550 DEF,World,energyintensity,0.1%/y tolerance 2005-2040,-0.6401562754089072,0.15765005061664816,-0.18426694625144696
REMIND 1.4,ROSE 550 DEF,World,fossilco2,0.1%/y tolerance 2005-2040,-0.09459313220682541,0.1486962954836118,0.04442939790199584
REMIND 1.4,ROSE 550 DEF,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.6530632482778149,0.221638827634549,0.4065350079102344
REMIND 1.4,ROSE 550 DEF,World,pop,0.1%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 FS Gr SL Con,World,co2intensity,0.1%/y tolerance 2005-2040,-0.008606905098173412,0.012771920634223555,0.003609566748910569
REMIND 1.4,ROSE 550 FS Gr SL Con,World,energyintensity,0.1%/y tolerance 2005-2040,-0.5647140370932364,0.08723620579218416,-0.19217104115871037
REMIND 1.4,ROSE 550 FS Gr SL Con,World,fossilco2,0.1%/y tolerance 2005-2040,-0.1943975286572346,0.10255122968457703,-0.024712523890485096
REMIND 1.4,ROSE 550 FS Gr SL Con,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.4787994305035548,0.15879179827065848,0.29593792637047117
REMIND 1.4,ROSE 550 FS Gr SL Con,World,pop,0.1%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 HI Coal,World,co2intensity,0.1%/y tolerance 2005-2040,0.022260244490667436,-0.08242320142207166,-0.03755886745946918
REMIND 1.4,ROSE 550 HI Coal,World,energyintensity,0.1%/y tolerance 2005-2040,-0.6728849187026589,0.23757788505597432,-0.1526204594120113
REMIND 1.4,ROSE 550 HI Coal,World,fossilco2,0.1%/y tolerance 2005-2040,-0.11330680805711135,0.21778980041085189,0.07589125392458193
REMIND 1.4,ROSE 550 HI Coal,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.6371938831242596,0.2188838117894384,0.3981595566472189
REMIND 1.4,ROSE 550 HI Coal,World,pop,0.1%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 HI Gas,World,co2intensity,0.1%/y tolerance 2005-2040,-0.06824788036769713,-0.07829584952269047,-0.07398957702769332
REMIND 1.4,ROSE 550 HI Gas,World,energyintensity,0.1%/y tolerance 2005-2040,-0.6301557790192753,0.22554625961479424,-0.1411831855140927
REMIND 1.4,ROSE 550 HI Gas,World,fossilco2,0.1%/y tolerance 2005-2040,-0.14386012562474626,0.21495885629766837,0.06117929261663352
REMIND 1.4,ROSE 550 HI Gas,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.6544195507316057,0.22395714121805377,0.40844103100957607
REMIND 1.4,ROSE 550 HI Gas,World,pop,0.1%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 LO Fos,World,co2intensity,0.1%/y tolerance 2005-2040,-0.2563629063113947,-0.04230782271971495,-0.1340457156875777
REMIND 1.4,ROSE 550 LO Fos,World,energyintensity,0.1%/y tolerance 2005-2040,-0.9140792583448929,0.29406992545392285,-0.22370829617414104
REMIND 1.4,ROSE 550 LO Fos,World,fossilco2,0.1%/y tolerance 2005-2040,-0.6448973430130928,0.3255764297584223,-0.09034090142936982
REMIND 1.4,ROSE 550 LO Fos,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.6254208386125744,0.2300630220367036,0.39950208628350536
REMIND 1.4,ROSE 550 LO Fos,World,pop,0.1%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 LO Oil,World,co2intensity,0.1%/y tolerance 2005-2040,-0.07638940185689647,-0.14038417331008748,-0.11295784268729132
REMIND 1.4,ROSE 550 LO Oil,World,energyintensity,0.1%/y tolerance 2005-2040,-0.6415634396845042,0.31371780569925545,-0.09568844232235588
REMIND 1.4,ROSE 550 LO Oil,World,fossilco2,0.1%/y tolerance 2005-2040,-0.17758170476054924,0.23853841930311312,0.06020122327582926
REMIND 1.4,ROSE 550 LO Oil,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.640247153750231,0.22145348192643433,0.40093648413663285
REMIND 1.4,ROSE 550 LO Oil,World,pop,0.1%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.4,ROSE 550 SL Gr,World,co2intensity,0.1%/y tolerance 2005-2040,-0.014980712366640558,-0.04736462390232282,-0.03348580467274471
REMIND 1.4,ROSE 550 SL Gr,World,energyintensity,0.1%/y tolerance 2005-2040,-0.5410904191842973,0.4308149022607113,0.014284050212850452
REMIND 1.4,ROSE 550 SL Gr,World,fossilco2,0.1%/y tolerance 2005-2040,-0.12860081933495415,0.043533614129175835,-0.03023828592687987
REMIND 1.4,ROSE 550 SL Gr,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.5273463291853633,-0.18366796921672346,0.12105244438417084
REMIND 1.4,ROSE 550 SL Gr,World,pop,0.1%/y tolerance 2005-2040,-0.09987601696937953,-0.15624869501248917,-0.13208897585115645
REMIND 1.5,AMPERE2-550-LimBio-OPT,World,co2intensity,0.1%/y tolerance 2005-2040,-0.22422260890767087,0.10646567585049443,-0.03525787476014784
REMIND 1.5,AMPERE2-550-LimBio-OPT,World,energyintensity,0.1%/y tolerance 2005-2040,-0.698146001713716,-0.03664495393869671,-0.32014540298513355
REMIND 1.5,AMPERE2-550-LimBio-OPT,World,fossilco2,0.1%/y tolerance 2005-2040,-0.3935770704356667,0.14802328239836787,-0.08409115453050407
REMIND 1.5,AMPERE2-550-LimBio-OPT,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.6336601234631565,0.17677144248117138,0.3725808771877364
REMIND 1.5,AMPERE2-550-LimBio-OPT,World,pop,0.1%/y tolerance 2005-2040,-0.10486858327743631,-0.09856888199460123,-0.10126875397295912
REMIND 1.5,AMPERE2-550-LowEI-OPT,World,co2intensity,0.1%/y tolerance 2005-2040,-0.044117014605301375,0.569685206581657,0.3066271117872462
REMIND 1.5,AMPERE2-550-LowEI-OPT,World,energyintensity,0.1%/y tolerance 2005-2040,-0.7929873151328368,-0.675032172454878,-0.7255843764597174
REMIND 1.5,AMPERE2-550-LowEI-OPT,World,fossilco2,0.1%/y tolerance 2005-2040,-0.15364715542644625,0.16951115872139316,0.03101473837231912
REMIND 1.5,AMPERE2-550-LowEI-OPT,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.7883257575891283,0.37342700658921546,0.5512407570177495
REMIND 1.5,AMPERE2-550-LowEI-OPT,World,pop,0.1%/y tolerance 2005-2040,-0.10486858327743631,-0.09856888199460123,-0.10126875397295912
REMIND 1.5,AMPERE3-450P-CE,World,co2intensity,0.1%/y tolerance 2005-2040,-0.21389877456878836,0.1729278776405329,0.007145026693680931
REMIND 1.5,AMPERE3-450P-CE,World,energyintensity,0.1%/y tolerance 2005-2040,-0.5862042627719466,-0.17191775675970156,-0.34946911647923506
REMIND 1.5,AMPERE3-450P-CE,World,fossilco2,0.1%/y tolerance 2005-2040,-0.27805507526280415,0.08429746168574664,-0.07099648272077513
REMIND 1.5,AMPERE3-450P-CE,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.6269165453553671,0.18185622279951652,0.3725963610377382
REMIND 1.5,AMPERE3-450P-CE,World,pop,0.1%/y tolerance 2005-2040,-0.10486858327743631,-0.09856888199460123,-0.10126875397295912
TIAM-ECN,LIMITS-500,World,co2intensity,0.1%/y tolerance 2005-2040,-0.10926893688706918,0.19155661513487016,0.06263137855403901
TIAM-ECN,LIMITS-500,World,energyintensity,0.1%/y tolerance 2005-2040,-0.12071323407622181,0.14684527114186807,0.03217734033411527
TIAM-ECN,LIMITS-500,World,fossilco2,0.1%/y tolerance 2005-2040,0.02736608593861134,0.01646909880334829,0.021139236147032454
TIAM-ECN,LIMITS-500,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.3645350520852022,-0.2213335821985155,0.029752975351649225
TIAM-ECN,LIMITS-500,World,pop,0.1%/y tolerance 2005-2040,-0.10718679518329988,-0.10059920527487443,-0.10342245809277104
TIAM-ECN,LIMITS-RefPol-500,World,co2intensity,0.1%/y tolerance 2005-2040,-0.17953444433058663,0.24352827368374513,0.06221568024903151
TIAM-ECN,LIMITS-RefPol-500,World,energyintensity,0.1%/y tolerance 2005-2040,-0.07440128534168111,0.11739277088702071,0.03519531821757708
TIAM-ECN,LIMITS-RefPol-500,World,fossilco2,0.1%/y tolerance 2005-2040,0.0034125272296345877,0.03898825709737591,0.023741515725486773
TIAM-ECN,LIMITS-RefPol-500,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.3645350520852022,-0.2213335821985155,0.029752975351649225
TIAM-ECN,LIMITS-RefPol-500,World,pop,0.1%/y tolerance 2005-2040,-0.10718679518329988,-0.10059920527487443,-0.10342245809277104
TIAM-ECN,LIMITS-RefPol2030-500,World,co2intensity,0.1%/y tolerance 2005-2040,-0.1784148973679136,0.23553570791914663,0.05812830565326367
TIAM-ECN,LIMITS-RefPol2030-500,World,energyintensity,0.1%/y tolerance 2005-2040,-0.08476793260997861,0.09341337621541357,0.01704995814738835
TIAM-ECN,LIMITS-RefPol2030-500,World,fossilco2,0.1%/y tolerance 2005-2040,-0.005834573075989891,0.00701629666117026,0.0015087810595301957
TIAM-ECN,LIMITS-RefPol2030-500,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.3645350520852022,-0.2213335821985155,0.029752975351649225
TIAM-ECN,LIMITS-RefPol2030-500,World,pop,0.1%/y tolerance 2005-2040,-0.10718679518329988,-0.10059920527487443,-0.10342245809277104
TIAM-ECN,LIMITS-StrPol-500,World,co2intensity,0.1%/y tolerance 2005-2040,-0.3570826110665444,0.3342335238335658,0.037955180304947156
TIAM-ECN,LIMITS-StrPol-500,World,energyintensity,0.1%/y tolerance 2005-2040,-0.2517149634810041,0.22595029709967218,0.021236613993668052
TIAM-ECN,LIMITS-StrPol-500,World,fossilco2,0.1%/y tolerance 2005-2040,-0.35144931764564613,0.23825103345984805,-0.014477688442506603
TIAM-ECN,LIMITS-StrPol-500,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.3645350520852022,-0.2213335821985155,0.029752975351649225
TIAM-ECN,LIMITS-StrPol-500,World,pop,0.1%/y tolerance 2005-2040,-0.10718679518329988,-0.10059920527487443,-0.10342245809277104
TIAM-WORLD 2012.2,EMF27-550-FullTech,World,co2intensity,0.1%/y tolerance 2005-2040,-0.25399579115911264,0.32290649452639697,0.07566265780403571
TIAM-WORLD 2012.2,EMF27-550-FullTech,World,energyintensity,0.1%/y tolerance 2005-2040,-0.9103557275180161,0.631477191303799,-0.029308345334121744
TIAM-WORLD 2012.2,EMF27-550-FullTech,World,fossilco2,0.1%/y tolerance 2005-2040,-0.7910823136006715,0.7408469533647126,0.0843058389509766
TIAM-WORLD 2012.2,EMF27-550-FullTech,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.52669522694206,-0.04545088160655275,0.19975459348570984
TIAM-WORLD 2012.2,EMF27-550-FullTech,World,pop,0.1%/y tolerance 2005-2040,-0.15342602186560272,-0.16808585085893057,-0.1618030670046472
TIAM-WORLD 2012.2,EMF27-550-LimBio,World,co2intensity,0.1%/y tolerance 2005-2040,-0.2911350051675844,0.3360505898904075,0.06725676343698239
TIAM-WORLD 2012.2,EMF27-550-LimBio,World,energyintensity,0.1%/y tolerance 2005-2040,-0.9141994892583909,0.6186592280401185,-0.038280222230671235
TIAM-WORLD 2012.2,EMF27-550-LimBio,World,fossilco2,0.1%/y tolerance 2005-2040,-0.8320652893495181,0.7411730854650427,0.0669280676873738
TIAM-WORLD 2012.2,EMF27-550-LimBio,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.52669522694206,-0.04545088160655275,0.19975459348570984
TIAM-WORLD 2012.2,EMF27-550-LimBio,World,pop,0.1%/y tolerance 2005-2040,-0.15342602186560272,-0.16808585085893057,-0.1618030670046472
TIAM-World_Mar2012,AME 3.7 W/m2 NTE,World,co2intensity,0.1%/y tolerance 2005-2040,-0.18479601393640233,0.08903361827674028,-0.02832193838603512
TIAM-World_Mar2012,AME 3.7 W/m2 NTE,World,energyintensity,0.1%/y tolerance 2005-2040,-1.0503725916897282,1.4211327375142382,0.3619161678553955
TIAM-World_Mar2012,AME 3.7 W/m2 NTE,World,fossilco2,0.1%/y tolerance 2005-2040,-0.7451661235518171,0.6977762987830809,0.07937240349669605
TIAM-World_Mar2012,AME 3.7 W/m2 NTE,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.6434285039399161,-0.644304206148976,-0.09241875896802221
TIAM-World_Mar2012,AME 3.7 W/m2 NTE,World,pop,0.1%/y tolerance 2005-2040,-0.15342602186560272,-0.1680858508589217,-0.16180306700464211
TIMES-VTT-2011,AME 3.7 W/m2 NTE,World,co2intensity,0.1%/y tolerance 2005-2040,0.04620765600213783,0.25366794986723884,0.16475639535362413
TIMES-VTT-2011,AME 3.7 W/m2 NTE,World,energyintensity,0.1%/y tolerance 2005-2040,-1.2137609020087852,0.5157468010307867,-0.2254707859861727
TIMES-VTT-2011,AME 3.7 W/m2 NTE,World,fossilco2,0.1%/y tolerance 2005-2040,-0.5904166553651211,0.4739274365251249,0.017779968572162352
TIMES-VTT-2011,AME 3.7 W/m2 NTE,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.8019076191413064,-0.11817591311284381,0.2761456007103634
TIMES-VTT-2011,AME 3.7 W/m2 NTE,World,pop,0.1%/y tolerance 2005-2040,-0.22477102849978015,-0.17731140126005684,-0.19765124150565255
WITCH_AMPERE,AMPERE2-550-FullTech-LST,World,co2intensity,0.1%/y tolerance 2005-2040,0.1614713691633467,0.4335970474649719,0.31697175676427536
WITCH_AMPERE,AMPERE2-550-FullTech-LST,World,energyintensity,0.1%/y tolerance 2005-2040,-0.3067866482381467,-0.7440116007570826,-0.5566294782489672
WITCH_AMPERE,AMPERE2-550-FullTech-LST,World,fossilco2,0.1%/y tolerance 2005-2040,0.31931794608220243,-0.36968752222563966,-0.0743994643794216
WITCH_AMPERE,AMPERE2-550-FullTech-LST,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.5724929520456123,0.04201273829734753,0.2693614013323182
WITCH_AMPERE,AMPERE2-550-FullTech-LST,World,pop,0.1%/y tolerance 2005-2040,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE2-550-FullTech-OPT,World,co2intensity,0.1%/y tolerance 2005-2040,0.13645731006233364,0.34596166547210644,0.2561740845822038
WITCH_AMPERE,AMPERE2-550-FullTech-OPT,World,energyintensity,0.1%/y tolerance 2005-2040,-0.42422000237903257,-0.5927200580795197,-0.5205057484935967
WITCH_AMPERE,AMPERE2-550-FullTech-OPT,World,fossilco2,0.1%/y tolerance 2005-2040,0.1729033204304966,-0.292342906431527,-0.0929516663478026
WITCH_AMPERE,AMPERE2-550-FullTech-OPT,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.5685257396358054,0.05570119340676272,0.27548314179063815
WITCH_AMPERE,AMPERE2-550-FullTech-OPT,World,pop,0.1%/y tolerance 2005-2040,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE3-CF550,World,co2intensity,0.1%/y tolerance 2005-2040,0.13645731006233364,0.34596166547210644,0.2561740845822038
WITCH_AMPERE,AMPERE3-CF550,World,energyintensity,0.1%/y tolerance 2005-2040,-0.42422000237903257,-0.5927200580795197,-0.5205057484935967
WITCH_AMPERE,AMPERE3-CF550,World,fossilco2,0.1%/y tolerance 2005-2040,0.1729033204304966,-0.292342906431527,-0.0929516663478026
WITCH_AMPERE,AMPERE3-CF550,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.5685257396358054,0.05570119340676272,0.27548314179063815
WITCH_AMPERE,AMPERE3-CF550,World,pop,0.1%/y tolerance 2005-2040,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-550-Conv,World,co2intensity,0.1%/y tolerance 2005-2040,0.1331091708487293,0.5480791293066632,0.3702348613961201
WITCH_EMF27,EMF27-550-Conv,World,energyintensity,0.1%/y tolerance 2005-2040,-0.47410269306374153,-0.7470865404907386,-0.6300934630220255
WITCH_EMF27,EMF27-550-Conv,World,fossilco2,0.1%/y tolerance 2005-2040,0.1076247347488124,-0.24399214934998367,-0.09329919902192821
WITCH_EMF27,EMF27-550-Conv,World,pcgdpmer,0.1%/y tolerance 2005-2040,0.5564779838524345,0.056300969064968176,0.27066254683102514
