MODEL,SCENARIO,REGION,variable,filter,growtherror
MERGE-ETL_2011,AMPERE2-550-LimBio-OPT,World,fossilco2,0.1%/y tolerance 2005-2020,0.08126406843682732
MERGE-ETL_2011,AMPERE2-550-LimBio-OPT,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.6533493285375043
MERGE-ETL_2011,AMPERE2-550-LimBio-OPT,World,pop,0.1%/y tolerance 2005-2020,-0.15602549465293158
MERGE-ETL_2011,AMPERE3-550,World,co2intensity,0.1%/y tolerance 2005-2020,-0.11670383164760012
MERGE-ETL_2011,AMPERE3-550,World,energyintensity,0.1%/y tolerance 2005-2020,-0.39487305991462973
MERGE-ETL_2011,AMPERE3-550,World,fossilco2,0.1%/y tolerance 2005-2020,-0.02884627098301773
MERGE-ETL_2011,AMPERE3-550,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.6387561152321437
MERGE-ETL_2011,AMPERE3-550,World,pop,0.1%/y tolerance 2005-2020,-0.15602549465293158
MESSAGE V.2,RCP 8.5_MIT_4.5W,World,co2intensity,0.1%/y tolerance 2005-2020,-0.40542945645100015
MESSAGE V.2,RCP 8.5_MIT_4.5W,World,energyintensity,0.1%/y tolerance 2005-2020,0.49378324679164654
MESSAGE V.2,RCP 8.5_MIT_4.5W,World,fossilco2,0.1%/y tolerance 2005-2020,0.014926061481981279
MESSAGE V.2,RCP 8.5_MIT_4.5W,World,pcgdpmer,0.1%/y tolerance 2005-2020,-0.13676248306720606
MESSAGE V.2,RCP 8.5_MIT_4.5W,World,pop,0.1%/y tolerance 2005-2020,0.06333475420854096
MESSAGE V.4,AMPERE2-450-FullTech-HST,World,co2intensity,0.1%/y tolerance 2005-2020,0.08720487939031951
MESSAGE V.4,AMPERE2-450-FullTech-HST,World,energyintensity,0.1%/y tolerance 2005-2020,-0.6307123142561752
MESSAGE V.4,AMPERE2-450-FullTech-HST,World,fossilco2,0.1%/y tolerance 2005-2020,-0.07505592578273079
MESSAGE V.4,AMPERE2-450-FullTech-HST,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5733082608583002
MESSAGE V.4,AMPERE2-450-FullTech-HST,World,pop,0.1%/y tolerance 2005-2020,-0.10485675177517528
MESSAGE V.4,AMPERE2-450-LimSW-HST,World,co2intensity,0.1%/y tolerance 2005-2020,0.0928042181611397
MESSAGE V.4,AMPERE2-450-LimSW-HST,World,energyintensity,0.1%/y tolerance 2005-2020,-0.622654875441109
MESSAGE V.4,AMPERE2-450-LimSW-HST,World,fossilco2,0.1%/y tolerance 2005-2020,-0.069538884063709
MESSAGE V.4,AMPERE2-450-LimSW-HST,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5651685249914356
MESSAGE V.4,AMPERE2-450-LimSW-HST,World,pop,0.1%/y tolerance 2005-2020,-0.10485675177517528
MESSAGE V.4,AMPERE2-450-NucOff-HST,World,co2intensity,0.1%/y tolerance 2005-2020,0.08577956570258682
MESSAGE V.4,AMPERE2-450-NucOff-HST,World,energyintensity,0.1%/y tolerance 2005-2020,-0.6295052153078995
MESSAGE V.4,AMPERE2-450-NucOff-HST,World,fossilco2,0.1%/y tolerance 2005-2020,-0.07704558251377658
MESSAGE V.4,AMPERE2-450-NucOff-HST,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5715368188667114
MESSAGE V.4,AMPERE2-450-NucOff-HST,World,pop,0.1%/y tolerance 2005-2020,-0.10485675177517528
MESSAGE V.4,AMPERE2-550-FullTech-HST,World,co2intensity,0.1%/y tolerance 2005-2020,0.08754766819939075
MESSAGE V.4,AMPERE2-550-FullTech-HST,World,energyintensity,0.1%/y tolerance 2005-2020,-0.6495872552950537
MESSAGE V.4,AMPERE2-550-FullTech-HST,World,fossilco2,0.1%/y tolerance 2005-2020,-0.07444273952758418
MESSAGE V.4,AMPERE2-550-FullTech-HST,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.592453599343254
MESSAGE V.4,AMPERE2-550-FullTech-HST,World,pop,0.1%/y tolerance 2005-2020,-0.10485675177517528
MESSAGE V.4,EMF27-Base-FullTech,World,co2intensity,0.1%/y tolerance 2005-2020,0.23503751155039931
MESSAGE V.4,EMF27-Base-FullTech,World,energyintensity,0.1%/y tolerance 2005-2020,-0.0339507139614319
MESSAGE V.4,EMF27-Base-FullTech,World,fossilco2,0.1%/y tolerance 2005-2020,0.09028439144666534
MESSAGE V.4,EMF27-Base-FullTech,World,pcgdpmer,0.1%/y tolerance 2005-2020,-0.007648120337222286
MESSAGE V.4,EMF27-Base-FullTech,World,pop,0.1%/y tolerance 2005-2020,-0.10315428580507979
MESSAGE V.4,EMF27-Base-LimBio,World,co2intensity,0.1%/y tolerance 2005-2020,0.2544845833102283
MESSAGE V.4,EMF27-Base-LimBio,World,energyintensity,0.1%/y tolerance 2005-2020,-0.043677710000797454
MESSAGE V.4,EMF27-Base-LimBio,World,fossilco2,0.1%/y tolerance 2005-2020,0.09992408499006622
MESSAGE V.4,EMF27-Base-LimBio,World,pcgdpmer,0.1%/y tolerance 2005-2020,-0.007728502514284807
MESSAGE V.4,EMF27-Base-LimBio,World,pop,0.1%/y tolerance 2005-2020,-0.10315428580507979
MESSAGE V.4,EMF27-Base-NucOff,World,co2intensity,0.1%/y tolerance 2005-2020,0.2350418602551021
MESSAGE V.4,EMF27-Base-NucOff,World,energyintensity,0.1%/y tolerance 2005-2020,-0.033873736190009884
MESSAGE V.4,EMF27-Base-NucOff,World,fossilco2,0.1%/y tolerance 2005-2020,0.09033557471996478
MESSAGE V.4,EMF27-Base-NucOff,World,pcgdpmer,0.1%/y tolerance 2005-2020,-0.007678263540047636
MESSAGE V.4,EMF27-Base-NucOff,World,pop,0.1%/y tolerance 2005-2020,-0.10315428580507979
MESSAGE V.4,LIMITS-Base,World,co2intensity,0.1%/y tolerance 2005-2020,0.23481258433116703
MESSAGE V.4,LIMITS-Base,World,energyintensity,0.1%/y tolerance 2005-2020,-0.03411552948108176
MESSAGE V.4,LIMITS-Base,World,fossilco2,0.1%/y tolerance 2005-2020,0.0899247917743149
MESSAGE V.4,LIMITS-Base,World,pcgdpmer,0.1%/y tolerance 2005-2020,-0.007617977270690579
MESSAGE V.4,LIMITS-Base,World,pop,0.1%/y tolerance 2005-2020,-0.10315428580507979
Phoenix 2012.4,AME Reference,World,co2intensity,0.1%/y tolerance 2005-2020,NA
Phoenix 2012.4,AME Reference,World,energyintensity,0.1%/y tolerance 2005-2020,NA
Phoenix 2012.4,AME Reference,World,fossilco2,0.1%/y tolerance 2005-2020,0.053421739183431516
Phoenix 2012.4,AME Reference,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.04699544756350127
Phoenix 2012.4,AME Reference,World,pop,0.1%/y tolerance 2005-2020,-0.04287386066843091
Phoenix 2012.4,EMF27-Base-Conv,World,co2intensity,0.1%/y tolerance 2005-2020,0.13061544775161993
Phoenix 2012.4,EMF27-Base-Conv,World,energyintensity,0.1%/y tolerance 2005-2020,-0.12179101000701165
Phoenix 2012.4,EMF27-Base-Conv,World,fossilco2,0.1%/y tolerance 2005-2020,0.06493700123872204
Phoenix 2012.4,EMF27-Base-Conv,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.09898642416254466
Phoenix 2012.4,EMF27-Base-Conv,World,pop,0.1%/y tolerance 2005-2020,-0.04287386066843091
Phoenix 2012.4,EMF27-Base-FullTech,World,co2intensity,0.1%/y tolerance 2005-2020,0.13061544775161993
Phoenix 2012.4,EMF27-Base-FullTech,World,energyintensity,0.1%/y tolerance 2005-2020,-0.12179101000701165
Phoenix 2012.4,EMF27-Base-FullTech,World,fossilco2,0.1%/y tolerance 2005-2020,0.06493700123872204
Phoenix 2012.4,EMF27-Base-FullTech,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.09898642416254466
Phoenix 2012.4,EMF27-Base-FullTech,World,pop,0.1%/y tolerance 2005-2020,-0.04287386066843091
Phoenix 2012.4,EMF27-Base-LimBio,World,co2intensity,0.1%/y tolerance 2005-2020,0.13061544775161993
Phoenix 2012.4,EMF27-Base-LimBio,World,energyintensity,0.1%/y tolerance 2005-2020,-0.12179101000701165
Phoenix 2012.4,EMF27-Base-LimBio,World,fossilco2,0.1%/y tolerance 2005-2020,0.06493700123872204
Phoenix 2012.4,EMF27-Base-LimBio,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.09898642416254466
Phoenix 2012.4,EMF27-Base-LimBio,World,pop,0.1%/y tolerance 2005-2020,-0.04287386066843091
Phoenix 2012.4,EMF27-Base-LimSW,World,co2intensity,0.1%/y tolerance 2005-2020,0.13061544775161993
Phoenix 2012.4,EMF27-Base-LimSW,World,energyintensity,0.1%/y tolerance 2005-2020,-0.12179101000701165
Phoenix 2012.4,EMF27-Base-LimSW,World,fossilco2,0.1%/y tolerance 2005-2020,0.06493700123872204
Phoenix 2012.4,EMF27-Base-LimSW,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.09898642416254466
Phoenix 2012.4,EMF27-Base-LimSW,World,pop,0.1%/y tolerance 2005-2020,-0.04287386066843091
POLES AMPERE,AMPERE2-450-EERE-OPT,World,co2intensity,0.1%/y tolerance 2005-2020,-0.1919367252579316
POLES AMPERE,AMPERE2-450-EERE-OPT,World,energyintensity,0.1%/y tolerance 2005-2020,-0.30505005862013146
POLES AMPERE,AMPERE2-450-EERE-OPT,World,fossilco2,0.1%/y tolerance 2005-2020,-0.007981506863658172
POLES AMPERE,AMPERE2-450-EERE-OPT,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5537798238343683
POLES AMPERE,AMPERE2-450-EERE-OPT,World,pop,0.1%/y tolerance 2005-2020,-0.06477454681996342
POLES AMPERE,AMPERE2-450-FullTech-HST,World,co2intensity,0.1%/y tolerance 2005-2020,-0.2980044464379812
POLES AMPERE,AMPERE2-450-FullTech-HST,World,energyintensity,0.1%/y tolerance 2005-2020,-0.11220818778777564
POLES AMPERE,AMPERE2-450-FullTech-HST,World,fossilco2,0.1%/y tolerance 2005-2020,0.07879264278864806
POLES AMPERE,AMPERE2-450-FullTech-HST,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5537798238343683
POLES AMPERE,AMPERE2-450-FullTech-HST,World,pop,0.1%/y tolerance 2005-2020,-0.06477454681996342
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,co2intensity,0.1%/y tolerance 2005-2020,-0.29591142700632567
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,energyintensity,0.1%/y tolerance 2005-2020,-0.10789407908721871
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,fossilco2,0.1%/y tolerance 2005-2020,0.08519977092086051
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5537798238343683
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,pop,0.1%/y tolerance 2005-2020,-0.06477454681996342
POLES AMPERE,AMPERE2-450-LimBio-HST,World,co2intensity,0.1%/y tolerance 2005-2020,-0.21003501966134475
POLES AMPERE,AMPERE2-450-LimBio-HST,World,energyintensity,0.1%/y tolerance 2005-2020,-0.179866827497692
POLES AMPERE,AMPERE2-450-LimBio-HST,World,fossilco2,0.1%/y tolerance 2005-2020,0.09910342985536813
POLES AMPERE,AMPERE2-450-LimBio-HST,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5537798238343683
POLES AMPERE,AMPERE2-450-LimBio-HST,World,pop,0.1%/y tolerance 2005-2020,-0.06477454681996342
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,co2intensity,0.1%/y tolerance 2005-2020,-0.20702022729557812
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,energyintensity,0.1%/y tolerance 2005-2020,-0.18581513876507727
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,fossilco2,0.1%/y tolerance 2005-2020,0.0961699109537495
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5537798238343683
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,pop,0.1%/y tolerance 2005-2020,-0.06477454681996342
POLES AMPERE,AMPERE2-450-LimSW-HST,World,co2intensity,0.1%/y tolerance 2005-2020,-0.2916851075999374
POLES AMPERE,AMPERE2-450-LimSW-HST,World,energyintensity,0.1%/y tolerance 2005-2020,-0.10820403827456038
POLES AMPERE,AMPERE2-450-LimSW-HST,World,fossilco2,0.1%/y tolerance 2005-2020,0.08911613113990713
POLES AMPERE,AMPERE2-450-LimSW-HST,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5537798238343683
POLES AMPERE,AMPERE2-450-LimSW-HST,World,pop,0.1%/y tolerance 2005-2020,-0.06477454681996342
POLES AMPERE,AMPERE2-450-LowEI-HST,World,co2intensity,0.1%/y tolerance 2005-2020,-0.18333331119899987
POLES AMPERE,AMPERE2-450-LowEI-HST,World,energyintensity,0.1%/y tolerance 2005-2020,-0.2757219539040503
POLES AMPERE,AMPERE2-450-LowEI-HST,World,fossilco2,0.1%/y tolerance 2005-2020,0.029950011911354713
POLES AMPERE,AMPERE2-450-LowEI-HST,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5537798238343683
POLES AMPERE,AMPERE2-450-LowEI-HST,World,pop,0.1%/y tolerance 2005-2020,-0.06477454681996342
POLES AMPERE,AMPERE2-450-LowEI-OPT,World,co2intensity,0.1%/y tolerance 2005-2020,-0.1757941825915399
POLES AMPERE,AMPERE2-450-LowEI-OPT,World,energyintensity,0.1%/y tolerance 2005-2020,-0.26588320471337745
POLES AMPERE,AMPERE2-450-LowEI-OPT,World,fossilco2,0.1%/y tolerance 2005-2020,0.047327889709487536
POLES AMPERE,AMPERE2-450-LowEI-OPT,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5537798238343683
POLES AMPERE,AMPERE2-450-LowEI-OPT,World,pop,0.1%/y tolerance 2005-2020,-0.06477454681996342
POLES AMPERE,AMPERE2-550-FullTech-HST,World,co2intensity,0.1%/y tolerance 2005-2020,-0.2952106368394396
POLES AMPERE,AMPERE2-550-FullTech-HST,World,energyintensity,0.1%/y tolerance 2005-2020,-0.10955816324744139
POLES AMPERE,AMPERE2-550-FullTech-HST,World,fossilco2,0.1%/y tolerance 2005-2020,0.0842364769275239
POLES AMPERE,AMPERE2-550-FullTech-HST,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5537798238343683
POLES AMPERE,AMPERE2-550-FullTech-HST,World,pop,0.1%/y tolerance 2005-2020,-0.06477454681996342
POLES AMPERE,AMPERE3-CF550,World,co2intensity,0.1%/y tolerance 2005-2020,-0.3534147052457559
POLES AMPERE,AMPERE3-CF550,World,energyintensity,0.1%/y tolerance 2005-2020,-0.19503708100915373
POLES AMPERE,AMPERE3-CF550,World,fossilco2,0.1%/y tolerance 2005-2020,-0.059446509240504763
POLES AMPERE,AMPERE3-CF550,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5537798238343683
POLES AMPERE,AMPERE3-CF550,World,pop,0.1%/y tolerance 2005-2020,-0.06477454681996342
POLES-AME,AME Reference,World,co2intensity,0.1%/y tolerance 2005-2020,-0.02564907873028166
POLES-AME,AME Reference,World,energyintensity,0.1%/y tolerance 2005-2020,-0.3102591698106705
POLES-AME,AME Reference,World,fossilco2,0.1%/y tolerance 2005-2020,0.008817633184804219
POLES-AME,AME Reference,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.44468690711478165
POLES-AME,AME Reference,World,pop,0.1%/y tolerance 2005-2020,-0.0999610253890253
REMIND 1.2,450CO2os-DEF,World,co2intensity,0.1%/y tolerance 2005-2020,-0.03271704309624068
REMIND 1.2,450CO2os-DEF,World,energyintensity,0.1%/y tolerance 2005-2020,-0.628460143703504
REMIND 1.2,450CO2os-DEF,World,fossilco2,0.1%/y tolerance 2005-2020,-0.028131949700004766
REMIND 1.2,450CO2os-DEF,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.7422617803412621
REMIND 1.2,450CO2os-DEF,World,pop,0.1%/y tolerance 2005-2020,-0.10921654324152219
REMIND 1.4,ROSE 550 DEF,World,co2intensity,0.1%/y tolerance 2005-2020,-0.0076240881063536214
REMIND 1.4,ROSE 550 DEF,World,energyintensity,0.1%/y tolerance 2005-2020,-0.6401562754089072
REMIND 1.4,ROSE 550 DEF,World,fossilco2,0.1%/y tolerance 2005-2020,-0.09459313220682541
REMIND 1.4,ROSE 550 DEF,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.6530632482778149
REMIND 1.4,ROSE 550 DEF,World,pop,0.1%/y tolerance 2005-2020,-0.09987601696937953
REMIND 1.4,ROSE 550 FS Gr,World,co2intensity,0.1%/y tolerance 2005-2020,-0.0017159516060309965
REMIND 1.4,ROSE 550 FS Gr,World,energyintensity,0.1%/y tolerance 2005-2020,-0.7367384967118003
REMIND 1.4,ROSE 550 FS Gr,World,fossilco2,0.1%/y tolerance 2005-2020,-0.06723741721084586
REMIND 1.4,ROSE 550 FS Gr,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.7710930480763649
REMIND 1.4,ROSE 550 FS Gr,World,pop,0.1%/y tolerance 2005-2020,-0.09987601696937953
REMIND 1.5,AMPERE2-550-FullTech-OPT,World,co2intensity,0.1%/y tolerance 2005-2020,-0.10191203083409484
REMIND 1.5,AMPERE2-550-FullTech-OPT,World,energyintensity,0.1%/y tolerance 2005-2020,-0.5078059340369001
REMIND 1.5,AMPERE2-550-FullTech-OPT,World,fossilco2,0.1%/y tolerance 2005-2020,-0.06717915578863476
REMIND 1.5,AMPERE2-550-FullTech-OPT,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.6474073923597965
REMIND 1.5,AMPERE2-550-FullTech-OPT,World,pop,0.1%/y tolerance 2005-2020,-0.10486858327743631
REMIND 1.5,AMPERE2-550-NucOff-OPT,World,co2intensity,0.1%/y tolerance 2005-2020,-0.09363982230098333
REMIND 1.5,AMPERE2-550-NucOff-OPT,World,energyintensity,0.1%/y tolerance 2005-2020,-0.5234388695949923
REMIND 1.5,AMPERE2-550-NucOff-OPT,World,fossilco2,0.1%/y tolerance 2005-2020,-0.07739253861524342
REMIND 1.5,AMPERE2-550-NucOff-OPT,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.6445547365581685
REMIND 1.5,AMPERE2-550-NucOff-OPT,World,pop,0.1%/y tolerance 2005-2020,-0.10486858327743631
REMIND 1.5,AMPERE3-CF550,World,co2intensity,0.1%/y tolerance 2005-2020,-0.09692762295571544
REMIND 1.5,AMPERE3-CF550,World,energyintensity,0.1%/y tolerance 2005-2020,-0.5066739617025078
REMIND 1.5,AMPERE3-CF550,World,fossilco2,0.1%/y tolerance 2005-2020,-0.0614581748824754
REMIND 1.5,AMPERE3-CF550,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.6470119930531841
REMIND 1.5,AMPERE3-CF550,World,pop,0.1%/y tolerance 2005-2020,-0.10486858327743631
REMIND 1.5,EMF27-G8-FullTech,World,co2intensity,0.1%/y tolerance 2005-2020,-0.05355229968369768
REMIND 1.5,EMF27-G8-FullTech,World,energyintensity,0.1%/y tolerance 2005-2020,-0.19152740250180345
REMIND 1.5,EMF27-G8-FullTech,World,fossilco2,0.1%/y tolerance 2005-2020,0.026262581029093512
REMIND 1.5,EMF27-G8-FullTech,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.3580045893417727
REMIND 1.5,EMF27-G8-FullTech,World,pop,0.1%/y tolerance 2005-2020,-0.08666230612717807
TIAM-ECN,LIMITS-500,World,co2intensity,0.1%/y tolerance 2005-2020,-0.10926893688706918
TIAM-ECN,LIMITS-500,World,energyintensity,0.1%/y tolerance 2005-2020,-0.12071323407622181
TIAM-ECN,LIMITS-500,World,fossilco2,0.1%/y tolerance 2005-2020,0.02736608593861134
TIAM-ECN,LIMITS-500,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.3645350520852022
TIAM-ECN,LIMITS-500,World,pop,0.1%/y tolerance 2005-2020,-0.10718679518329988
TIAM-ECN,LIMITS-RefPol,World,co2intensity,0.1%/y tolerance 2005-2020,-0.1194125548789684
TIAM-ECN,LIMITS-RefPol,World,energyintensity,0.1%/y tolerance 2005-2020,-0.04350642028965335
TIAM-ECN,LIMITS-RefPol,World,fossilco2,0.1%/y tolerance 2005-2020,0.09442928173328058
TIAM-ECN,LIMITS-RefPol,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.3645350520852022
TIAM-ECN,LIMITS-RefPol,World,pop,0.1%/y tolerance 2005-2020,-0.10718679518329988
TIAM-ECN,LIMITS-RefPol-450,World,co2intensity,0.1%/y tolerance 2005-2020,-0.2313484089387936
TIAM-ECN,LIMITS-RefPol-450,World,energyintensity,0.1%/y tolerance 2005-2020,-0.03526468500017943
TIAM-ECN,LIMITS-RefPol-450,World,fossilco2,0.1%/y tolerance 2005-2020,-0.009264837037070706
TIAM-ECN,LIMITS-RefPol-450,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.3645350520852022
TIAM-ECN,LIMITS-RefPol-450,World,pop,0.1%/y tolerance 2005-2020,-0.10718679518329988
TIAM-ECN,LIMITS-RefPol-450-EE,World,co2intensity,0.1%/y tolerance 2005-2020,-0.23134265294533973
TIAM-ECN,LIMITS-RefPol-450-EE,World,energyintensity,0.1%/y tolerance 2005-2020,-0.03525215671834836
TIAM-ECN,LIMITS-RefPol-450-EE,World,fossilco2,0.1%/y tolerance 2005-2020,-0.009246552761785765
TIAM-ECN,LIMITS-RefPol-450-EE,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.3645350520852022
TIAM-ECN,LIMITS-RefPol-450-EE,World,pop,0.1%/y tolerance 2005-2020,-0.10718679518329988
TIAM-ECN,LIMITS-RefPol-450-PC,World,co2intensity,0.1%/y tolerance 2005-2020,-0.23134209330964817
TIAM-ECN,LIMITS-RefPol-450-PC,World,energyintensity,0.1%/y tolerance 2005-2020,-0.035253278178914105
TIAM-ECN,LIMITS-RefPol-450-PC,World,fossilco2,0.1%/y tolerance 2005-2020,-0.009247114586659944
TIAM-ECN,LIMITS-RefPol-450-PC,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.3645350520852022
TIAM-ECN,LIMITS-RefPol-450-PC,World,pop,0.1%/y tolerance 2005-2020,-0.10718679518329988
TIAM-ECN,LIMITS-RefPol-500,World,co2intensity,0.1%/y tolerance 2005-2020,-0.17953444433058663
TIAM-ECN,LIMITS-RefPol-500,World,energyintensity,0.1%/y tolerance 2005-2020,-0.07440128534168111
TIAM-ECN,LIMITS-RefPol-500,World,fossilco2,0.1%/y tolerance 2005-2020,0.0034125272296345877
TIAM-ECN,LIMITS-RefPol-500,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.3645350520852022
TIAM-ECN,LIMITS-RefPol-500,World,pop,0.1%/y tolerance 2005-2020,-0.10718679518329988
TIAM-ECN,LIMITS-RefPol2030-500,World,co2intensity,0.1%/y tolerance 2005-2020,-0.1784148973679136
TIAM-ECN,LIMITS-RefPol2030-500,World,energyintensity,0.1%/y tolerance 2005-2020,-0.08476793260997861
TIAM-ECN,LIMITS-RefPol2030-500,World,fossilco2,0.1%/y tolerance 2005-2020,-0.005834573075989891
TIAM-ECN,LIMITS-RefPol2030-500,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.3645350520852022
TIAM-ECN,LIMITS-RefPol2030-500,World,pop,0.1%/y tolerance 2005-2020,-0.10718679518329988
TIAM-WORLD 2012.2,EMF27-Base-Conv,World,co2intensity,0.1%/y tolerance 2005-2020,0.06760491138909286
TIAM-WORLD 2012.2,EMF27-Base-Conv,World,energyintensity,0.1%/y tolerance 2005-2020,-0.5215522550178611
TIAM-WORLD 2012.2,EMF27-Base-Conv,World,fossilco2,0.1%/y tolerance 2005-2020,-0.08067813855231099
TIAM-WORLD 2012.2,EMF27-Base-Conv,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.52669522694206
TIAM-WORLD 2012.2,EMF27-Base-Conv,World,pop,0.1%/y tolerance 2005-2020,-0.15342602186560272
TIAM-WORLD 2012.2,EMF27-Base-FullTech,World,co2intensity,0.1%/y tolerance 2005-2020,0.05755269487075321
TIAM-WORLD 2012.2,EMF27-Base-FullTech,World,energyintensity,0.1%/y tolerance 2005-2020,-0.5270604523034894
TIAM-WORLD 2012.2,EMF27-Base-FullTech,World,fossilco2,0.1%/y tolerance 2005-2020,-0.09623855235627898
TIAM-WORLD 2012.2,EMF27-Base-FullTech,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.52669522694206
TIAM-WORLD 2012.2,EMF27-Base-FullTech,World,pop,0.1%/y tolerance 2005-2020,-0.15342602186560272
TIAM-WORLD 2012.2,EMF27-Base-LimBio,World,co2intensity,0.1%/y tolerance 2005-2020,0.057552694889665634
TIAM-WORLD 2012.2,EMF27-Base-LimBio,World,energyintensity,0.1%/y tolerance 2005-2020,-0.5270604522346025
TIAM-WORLD 2012.2,EMF27-Base-LimBio,World,fossilco2,0.1%/y tolerance 2005-2020,-0.09623855226847966
TIAM-WORLD 2012.2,EMF27-Base-LimBio,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.52669522694206
TIAM-WORLD 2012.2,EMF27-Base-LimBio,World,pop,0.1%/y tolerance 2005-2020,-0.15342602186560272
TIAM-WORLD 2012.2,EMF27-Base-LimSW,World,co2intensity,0.1%/y tolerance 2005-2020,0.06760491447462469
TIAM-WORLD 2012.2,EMF27-Base-LimSW,World,energyintensity,0.1%/y tolerance 2005-2020,-0.5215522534962338
TIAM-WORLD 2012.2,EMF27-Base-LimSW,World,fossilco2,0.1%/y tolerance 2005-2020,-0.08067813394515189
TIAM-WORLD 2012.2,EMF27-Base-LimSW,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.52669522694206
TIAM-WORLD 2012.2,EMF27-Base-LimSW,World,pop,0.1%/y tolerance 2005-2020,-0.15342602186560272
TIAM-WORLD 2012.2,EMF27-Base-LimTech,World,co2intensity,0.1%/y tolerance 2005-2020,0.11905562359988675
TIAM-WORLD 2012.2,EMF27-Base-LimTech,World,energyintensity,0.1%/y tolerance 2005-2020,-0.48053291222884975
TIAM-WORLD 2012.2,EMF27-Base-LimTech,World,fossilco2,0.1%/y tolerance 2005-2020,0.011791916447494222
TIAM-WORLD 2012.2,EMF27-Base-LimTech,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.52669522694206
TIAM-WORLD 2012.2,EMF27-Base-LimTech,World,pop,0.1%/y tolerance 2005-2020,-0.15342602186560272
TIAM-WORLD 2012.2,EMF27-Base-NucOff,World,co2intensity,0.1%/y tolerance 2005-2020,0.11075411470947016
TIAM-WORLD 2012.2,EMF27-Base-NucOff,World,energyintensity,0.1%/y tolerance 2005-2020,-0.4870418908405436
TIAM-WORLD 2012.2,EMF27-Base-NucOff,World,fossilco2,0.1%/y tolerance 2005-2020,-0.003018571054616226
TIAM-WORLD 2012.2,EMF27-Base-NucOff,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.52669522694206
TIAM-WORLD 2012.2,EMF27-Base-NucOff,World,pop,0.1%/y tolerance 2005-2020,-0.15342602186560272
WITCH_AMPERE,AMPERE2-550-NucOff-OPT,World,co2intensity,0.1%/y tolerance 2005-2020,0.1940156385330467
WITCH_AMPERE,AMPERE2-550-NucOff-OPT,World,energyintensity,0.1%/y tolerance 2005-2020,-0.6458808359490136
WITCH_AMPERE,AMPERE2-550-NucOff-OPT,World,fossilco2,0.1%/y tolerance 2005-2020,-0.025642530411375652
WITCH_AMPERE,AMPERE2-550-NucOff-OPT,World,pcgdpmer,0.1%/y tolerance 2005-2020,0.5340823938932011
WITCH_AMPERE,AMPERE2-550-NucOff-OPT,World,pop,0.1%/y tolerance 2005-2020,-0.1078597268886099
