MODEL,SCENARIO,REGION,variable,percent,resulttype
GCAM4,SSP5-Baseline,World,energyintensity,NA,catchuprate
IMAGE,SSP1-Baseline,ASIA,energyintensity,-4.326216336953024,catchuprate
IMAGE,SSP1-Baseline,LAM,energyintensity,-2.2665897981730865,catchuprate
IMAGE,SSP1-Baseline,MAF,energyintensity,-4.266446741540204,catchuprate
IMAGE,SSP1-Baseline,OECD90,energyintensity,-2.2946357437023557,catchuprate
IMAGE,SSP1-Baseline,REF,energyintensity,-3.838858981428588,catchuprate
IMAGE,SSP1-Baseline,World,energyintensity,-3.2908665709798006,catchuprate
IMAGE,SSP2-Baseline,ASIA,energyintensity,-2.734728009361034,catchuprate
IMAGE,SSP2-Baseline,LAM,energyintensity,-1.301767790717494,catchuprate
IMAGE,SSP2-Baseline,MAF,energyintensity,-3.4594448737306656,catchuprate
IMAGE,SSP2-Baseline,OECD90,energyintensity,-1.2834535148439592,catchuprate
IMAGE,SSP2-Baseline,REF,energyintensity,-2.831384862374684,catchuprate
IMAGE,SSP2-Baseline,World,energyintensity,-2.0385087426575828,catchuprate
IMAGE,SSP3-Baseline,ASIA,energyintensity,-1.837090638578005,catchuprate
IMAGE,SSP3-Baseline,LAM,energyintensity,-0.5728778964787828,catchuprate
IMAGE,SSP3-Baseline,MAF,energyintensity,-2.330153523923508,catchuprate
IMAGE,SSP3-Baseline,OECD90,energyintensity,-0.6894657829326278,catchuprate
IMAGE,SSP3-Baseline,REF,energyintensity,-1.6422450966525677,catchuprate
IMAGE,SSP3-Baseline,World,energyintensity,-1.1777823549781246,catchuprate
IMAGE,SSP4-Baseline,ASIA,energyintensity,-2.7335776056300247,catchuprate
IMAGE,SSP4-Baseline,LAM,energyintensity,-1.4183858037765136,catchuprate
IMAGE,SSP4-Baseline,MAF,energyintensity,-2.768262145848748,catchuprate
IMAGE,SSP4-Baseline,OECD90,energyintensity,-1.7004164930618937,catchuprate
IMAGE,SSP4-Baseline,REF,energyintensity,-3.3493585222482714,catchuprate
IMAGE,SSP4-Baseline,World,energyintensity,-2.1154009234323623,catchuprate
IMAGE,SSP5-Baseline,ASIA,energyintensity,-3.3481665272958434,catchuprate
IMAGE,SSP5-Baseline,LAM,energyintensity,-1.138529158284376,catchuprate
IMAGE,SSP5-Baseline,MAF,energyintensity,-3.1550259963034564,catchuprate
IMAGE,SSP5-Baseline,OECD90,energyintensity,-1.4053872284813829,catchuprate
IMAGE,SSP5-Baseline,REF,energyintensity,-3.6731032913821227,catchuprate
IMAGE,SSP5-Baseline,World,energyintensity,-2.3450866272083526,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,ASIA,energyintensity,-5.0824059387545635,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,LAM,energyintensity,-2.874283627045735,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,MAF,energyintensity,-3.898389814656513,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,OECD90,energyintensity,-1.9082921713072598,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,REF,energyintensity,-5.021242933614653,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,World,energyintensity,-3.372035912217311,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,ASIA,energyintensity,-3.597326076170428,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,LAM,energyintensity,-1.8439712964092987,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,MAF,energyintensity,-2.6747711617338243,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,OECD90,energyintensity,-1.0236752878753714,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,REF,energyintensity,-3.626770570877613,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,World,energyintensity,-2.137964758126867,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,ASIA,energyintensity,-0.9508797547082208,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,LAM,energyintensity,-0.6376568797282101,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,MAF,energyintensity,-1.3428713067852915,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,OECD90,energyintensity,0.338891732593225,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,REF,energyintensity,-1.5709276099561316,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,World,energyintensity,-0.22177478766938385,catchuprate
REMIND-MAGPIE,SSP1-Baseline,ASIA,energyintensity,-4.723835629001669,catchuprate
REMIND-MAGPIE,SSP1-Baseline,LAM,energyintensity,-3.7928272348452308,catchuprate
REMIND-MAGPIE,SSP1-Baseline,MAF,energyintensity,-4.639003443557559,catchuprate
REMIND-MAGPIE,SSP1-Baseline,OECD90,energyintensity,-2.29059453049848,catchuprate
REMIND-MAGPIE,SSP1-Baseline,REF,energyintensity,-4.4550652801766235,catchuprate
REMIND-MAGPIE,SSP1-Baseline,World,energyintensity,-3.4672795799196727,catchuprate
REMIND-MAGPIE,SSP2-Baseline,ASIA,energyintensity,-3.0026089515352155,catchuprate
REMIND-MAGPIE,SSP2-Baseline,LAM,energyintensity,-1.9669087554181282,catchuprate
REMIND-MAGPIE,SSP2-Baseline,MAF,energyintensity,-2.885998481117652,catchuprate
REMIND-MAGPIE,SSP2-Baseline,OECD90,energyintensity,-0.8918064436144644,catchuprate
REMIND-MAGPIE,SSP2-Baseline,REF,energyintensity,-2.6139141477277867,catchuprate
REMIND-MAGPIE,SSP2-Baseline,World,energyintensity,-1.8213543355083472,catchuprate
REMIND-MAGPIE,SSP5-Baseline,ASIA,energyintensity,-4.0365341046713725,catchuprate
REMIND-MAGPIE,SSP5-Baseline,LAM,energyintensity,-2.210855440971533,catchuprate
REMIND-MAGPIE,SSP5-Baseline,MAF,energyintensity,-3.6242089037951812,catchuprate
REMIND-MAGPIE,SSP5-Baseline,OECD90,energyintensity,-1.118582899596146,catchuprate
REMIND-MAGPIE,SSP5-Baseline,REF,energyintensity,-3.2967144968160267,catchuprate
REMIND-MAGPIE,SSP5-Baseline,World,energyintensity,-2.496507569816739,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,ASIA,energyintensity,-3.579998809409985,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,LAM,energyintensity,-3.025188681994626,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,MAF,energyintensity,-4.785992428975418,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,OECD90,energyintensity,-1.4738559981593746,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,REF,energyintensity,-2.3208865098763045,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,World,energyintensity,-2.442919582875496,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,ASIA,energyintensity,-1.8718656477622302,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,LAM,energyintensity,-1.7502418478427904,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,MAF,energyintensity,-3.1119869953276895,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,OECD90,energyintensity,-0.26950224805179834,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,REF,energyintensity,-0.8148342177500285,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,World,energyintensity,-0.9338595759078245,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,ASIA,energyintensity,-0.636535985397571,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,LAM,energyintensity,-1.0726792670654146,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,MAF,energyintensity,-1.8004319949205687,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,OECD90,energyintensity,0.6092853587931546,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,REF,energyintensity,0.39807025347478486,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,World,energyintensity,0.181937726669672,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,ASIA,energyintensity,-2.288735686873812,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,LAM,energyintensity,-2.1934695047653765,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,MAF,energyintensity,-3.1287800295577943,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,OECD90,energyintensity,-0.7102998112713999,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,REF,energyintensity,-1.5497207577683354,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,World,energyintensity,-1.3617779694542493,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,ASIA,energyintensity,-2.7325876230687136,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,LAM,energyintensity,-2.7806828952912266,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,MAF,energyintensity,-4.478604691557549,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,OECD90,energyintensity,-0.7310039141640767,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,REF,energyintensity,-1.374035508371585,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,World,energyintensity,-1.7091709074269028,catchuprate
AIM/CGE,SSP1-Baseline,ASIA,co2intensity,0.038086223754911996,catchuprate
AIM/CGE,SSP1-Baseline,LAM,co2intensity,-0.20185870767042458,catchuprate
AIM/CGE,SSP1-Baseline,MAF,co2intensity,0.41843801082076526,catchuprate
AIM/CGE,SSP1-Baseline,OECD90,co2intensity,-0.06932950325321041,catchuprate
AIM/CGE,SSP1-Baseline,REF,co2intensity,0.05279060534345792,catchuprate
AIM/CGE,SSP1-Baseline,World,co2intensity,-0.07978290391686987,catchuprate
AIM/CGE,SSP2-Baseline,ASIA,co2intensity,0.25408176323037,catchuprate
AIM/CGE,SSP2-Baseline,LAM,co2intensity,0.19554941986147711,catchuprate
AIM/CGE,SSP2-Baseline,MAF,co2intensity,0.5692284497674003,catchuprate
AIM/CGE,SSP2-Baseline,OECD90,co2intensity,0.5048777545373895,catchuprate
AIM/CGE,SSP2-Baseline,REF,co2intensity,0.16534904969117026,catchuprate
AIM/CGE,SSP2-Baseline,World,co2intensity,0.25117601752035346,catchuprate
AIM/CGE,SSP3-Baseline,ASIA,co2intensity,0.16625574083611028,catchuprate
AIM/CGE,SSP3-Baseline,LAM,co2intensity,0.15994342059442967,catchuprate
AIM/CGE,SSP3-Baseline,MAF,co2intensity,0.3713209612195789,catchuprate
AIM/CGE,SSP3-Baseline,OECD90,co2intensity,0.4699123144624555,catchuprate
AIM/CGE,SSP3-Baseline,REF,co2intensity,0.2645212585256562,catchuprate
AIM/CGE,SSP3-Baseline,World,co2intensity,0.17633443180139907,catchuprate
AIM/CGE,SSP4-Baseline,ASIA,co2intensity,-0.0332853525215544,catchuprate
AIM/CGE,SSP4-Baseline,LAM,co2intensity,-0.7209217098958953,catchuprate
AIM/CGE,SSP4-Baseline,MAF,co2intensity,-0.037741733396166266,catchuprate
AIM/CGE,SSP4-Baseline,OECD90,co2intensity,-0.10368631321438393,catchuprate
AIM/CGE,SSP4-Baseline,REF,co2intensity,-0.19850677490909074,catchuprate
AIM/CGE,SSP4-Baseline,World,co2intensity,-0.18013902296294182,catchuprate
AIM/CGE,SSP5-Baseline,ASIA,co2intensity,0.41364960695906383,catchuprate
AIM/CGE,SSP5-Baseline,LAM,co2intensity,0.4257607048064229,catchuprate
AIM/CGE,SSP5-Baseline,MAF,co2intensity,0.8195301151243832,catchuprate
AIM/CGE,SSP5-Baseline,OECD90,co2intensity,0.6314520049434504,catchuprate
AIM/CGE,SSP5-Baseline,REF,co2intensity,0.2101360774626615,catchuprate
AIM/CGE,SSP5-Baseline,World,co2intensity,0.3963128609713773,catchuprate
GCAM4,SSP1-Baseline,ASIA,co2intensity,NA,catchuprate
GCAM4,SSP1-Baseline,LAM,co2intensity,NA,catchuprate
GCAM4,SSP1-Baseline,MAF,co2intensity,NA,catchuprate
GCAM4,SSP1-Baseline,OECD90,co2intensity,NA,catchuprate
GCAM4,SSP1-Baseline,REF,co2intensity,NA,catchuprate
GCAM4,SSP1-Baseline,World,co2intensity,NA,catchuprate
GCAM4,SSP2-Baseline,ASIA,co2intensity,NA,catchuprate
GCAM4,SSP2-Baseline,LAM,co2intensity,NA,catchuprate
GCAM4,SSP2-Baseline,MAF,co2intensity,NA,catchuprate
GCAM4,SSP2-Baseline,OECD90,co2intensity,NA,catchuprate
GCAM4,SSP2-Baseline,REF,co2intensity,NA,catchuprate
GCAM4,SSP2-Baseline,World,co2intensity,NA,catchuprate
GCAM4,SSP3-Baseline,ASIA,co2intensity,NA,catchuprate
GCAM4,SSP3-Baseline,LAM,co2intensity,NA,catchuprate
GCAM4,SSP3-Baseline,MAF,co2intensity,NA,catchuprate
GCAM4,SSP3-Baseline,OECD90,co2intensity,NA,catchuprate
GCAM4,SSP3-Baseline,REF,co2intensity,NA,catchuprate
GCAM4,SSP3-Baseline,World,co2intensity,NA,catchuprate
GCAM4,SSP4-Baseline,ASIA,co2intensity,-0.2669080060920921,catchuprate
GCAM4,SSP4-Baseline,LAM,co2intensity,0.033171441532236834,catchuprate
GCAM4,SSP4-Baseline,MAF,co2intensity,-0.09116997284181583,catchuprate
GCAM4,SSP4-Baseline,OECD90,co2intensity,-0.0326378784078063,catchuprate
GCAM4,SSP4-Baseline,REF,co2intensity,-0.13199516817374857,catchuprate
GCAM4,SSP4-Baseline,World,co2intensity,-0.21206957391158876,catchuprate
GCAM4,SSP5-Baseline,ASIA,co2intensity,NA,catchuprate
GCAM4,SSP5-Baseline,LAM,co2intensity,NA,catchuprate
GCAM4,SSP5-Baseline,MAF,co2intensity,NA,catchuprate
GCAM4,SSP5-Baseline,OECD90,co2intensity,NA,catchuprate
GCAM4,SSP5-Baseline,REF,co2intensity,NA,catchuprate
GCAM4,SSP5-Baseline,World,co2intensity,NA,catchuprate
IMAGE,SSP1-Baseline,ASIA,co2intensity,-0.42919076608405926,catchuprate
IMAGE,SSP1-Baseline,LAM,co2intensity,-0.18756106416388008,catchuprate
IMAGE,SSP1-Baseline,MAF,co2intensity,0.24543003342478031,catchuprate
IMAGE,SSP1-Baseline,OECD90,co2intensity,-0.5571622819718547,catchuprate
IMAGE,SSP1-Baseline,REF,co2intensity,-0.0031284130513519748,catchuprate
IMAGE,SSP1-Baseline,World,co2intensity,-0.38009575709473836,catchuprate
IMAGE,SSP2-Baseline,ASIA,co2intensity,-0.1701980543635102,catchuprate
IMAGE,SSP2-Baseline,LAM,co2intensity,-0.09782797396002163,catchuprate
IMAGE,SSP2-Baseline,MAF,co2intensity,0.04189597311817095,catchuprate
IMAGE,SSP2-Baseline,OECD90,co2intensity,-0.39526482195884505,catchuprate
IMAGE,SSP2-Baseline,REF,co2intensity,0.07790092981412966,catchuprate
IMAGE,SSP2-Baseline,World,co2intensity,-0.22322748893980382,catchuprate
IMAGE,SSP3-Baseline,ASIA,co2intensity,-0.1350623754714706,catchuprate
IMAGE,SSP3-Baseline,LAM,co2intensity,0.4882672369306231,catchuprate
IMAGE,SSP3-Baseline,MAF,co2intensity,0.07579296886190079,catchuprate
IMAGE,SSP3-Baseline,OECD90,co2intensity,-0.17268847400160325,catchuprate
IMAGE,SSP3-Baseline,REF,co2intensity,0.2119797705750126,catchuprate
IMAGE,SSP3-Baseline,World,co2intensity,-0.1052403030884077,catchuprate
IMAGE,SSP4-Baseline,ASIA,co2intensity,-0.725853437096828,catchuprate
IMAGE,SSP4-Baseline,LAM,co2intensity,-0.17940782377167697,catchuprate
IMAGE,SSP4-Baseline,MAF,co2intensity,0.031994950183300785,catchuprate
IMAGE,SSP4-Baseline,OECD90,co2intensity,-0.6817779760635778,catchuprate
IMAGE,SSP4-Baseline,REF,co2intensity,0.07605530165316188,catchuprate
IMAGE,SSP4-Baseline,World,co2intensity,-0.5775721068681496,catchuprate
IMAGE,SSP5-Baseline,ASIA,co2intensity,-0.05508417978097491,catchuprate
IMAGE,SSP5-Baseline,LAM,co2intensity,0.6295899141009,catchuprate
IMAGE,SSP5-Baseline,MAF,co2intensity,0.388541378834677,catchuprate
IMAGE,SSP5-Baseline,OECD90,co2intensity,-0.004905925605527273,catchuprate
IMAGE,SSP5-Baseline,REF,co2intensity,0.11535520219008832,catchuprate
IMAGE,SSP5-Baseline,World,co2intensity,0.02439946488113698,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,ASIA,co2intensity,-0.5862298619609181,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,LAM,co2intensity,0.22798094131749047,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,MAF,co2intensity,0.747354024095104,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,OECD90,co2intensity,-0.5191148983115035,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,REF,co2intensity,-0.010877616479445518,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,World,co2intensity,-0.4065009162314337,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,ASIA,co2intensity,-0.3470068132976031,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,LAM,co2intensity,0.2480336451935785,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,MAF,co2intensity,0.39388952443572567,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,OECD90,co2intensity,-0.18406943903314765,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,REF,co2intensity,0.6387992642371865,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,World,co2intensity,-0.22407910675592346,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,ASIA,co2intensity,0.37896892430356033,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,LAM,co2intensity,-0.035029026530915885,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,MAF,co2intensity,0.517307885490268,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,OECD90,co2intensity,0.3705124999799203,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,REF,co2intensity,0.4345570923263109,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,World,co2intensity,0.2842267584447429,catchuprate
REMIND-MAGPIE,SSP1-Baseline,ASIA,co2intensity,-0.12312462992385131,catchuprate
REMIND-MAGPIE,SSP1-Baseline,LAM,co2intensity,0.37158219602310916,catchuprate
REMIND-MAGPIE,SSP1-Baseline,MAF,co2intensity,1.4430825010614854,catchuprate
REMIND-MAGPIE,SSP1-Baseline,OECD90,co2intensity,0.031121997559253656,catchuprate
REMIND-MAGPIE,SSP1-Baseline,REF,co2intensity,-0.36187081521236386,catchuprate
REMIND-MAGPIE,SSP1-Baseline,World,co2intensity,0.08463785234493959,catchuprate
REMIND-MAGPIE,SSP2-Baseline,ASIA,co2intensity,-0.1582232188995174,catchuprate
REMIND-MAGPIE,SSP2-Baseline,LAM,co2intensity,0.5024569978784634,catchuprate
REMIND-MAGPIE,SSP2-Baseline,MAF,co2intensity,1.404935343123162,catchuprate
REMIND-MAGPIE,SSP2-Baseline,OECD90,co2intensity,0.17891594211581374,catchuprate
REMIND-MAGPIE,SSP2-Baseline,REF,co2intensity,0.21364940163074442,catchuprate
REMIND-MAGPIE,SSP2-Baseline,World,co2intensity,0.12103859803825445,catchuprate
REMIND-MAGPIE,SSP5-Baseline,ASIA,co2intensity,0.10224519566383528,catchuprate
REMIND-MAGPIE,SSP5-Baseline,LAM,co2intensity,1.0639291987963357,catchuprate
REMIND-MAGPIE,SSP5-Baseline,MAF,co2intensity,1.5224438230599828,catchuprate
REMIND-MAGPIE,SSP5-Baseline,OECD90,co2intensity,0.42166325296525686,catchuprate
REMIND-MAGPIE,SSP5-Baseline,REF,co2intensity,-0.043753144880323,catchuprate
REMIND-MAGPIE,SSP5-Baseline,World,co2intensity,0.35255485757530236,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,ASIA,co2intensity,-0.14260215673974597,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,LAM,co2intensity,0.06127970201328714,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,MAF,co2intensity,0.23853447609692102,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,OECD90,co2intensity,-0.49683977486708375,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,REF,co2intensity,-0.30037711605850337,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,World,co2intensity,-0.25519405184349475,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,ASIA,co2intensity,0.12187725835072705,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,LAM,co2intensity,0.29184522055386686,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,MAF,co2intensity,0.13901808135316784,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,OECD90,co2intensity,-0.11039610784190135,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,REF,co2intensity,-0.01586357473810196,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,World,co2intensity,-0.01076478849290563,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,ASIA,co2intensity,0.2685392381298062,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,LAM,co2intensity,0.4046015601022459,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,MAF,co2intensity,0.02880533730571777,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,OECD90,co2intensity,0.09854838375557229,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,REF,co2intensity,0.2714502081437864,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,World,co2intensity,0.1265540639430558,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,ASIA,co2intensity,-0.069408218381942,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,LAM,co2intensity,-0.0033958037420511733,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,MAF,co2intensity,-0.15961152790173072,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,OECD90,co2intensity,-0.3279661335186912,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,REF,co2intensity,-0.09207985771940486,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,World,co2intensity,-0.22909946816594107,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,ASIA,co2intensity,0.3170500585875917,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,LAM,co2intensity,0.42466053185688324,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,MAF,co2intensity,0.573017883665214,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,OECD90,co2intensity,0.05223681897047694,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,REF,co2intensity,0.08134938578845397,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,World,co2intensity,0.21820793469849553,catchuprate
