year,MODEL,SCENARIO,REGION,pcgdpppp,lnpcgdpppp,inlnpcgdp,pcgdpgrowth,database,pcgdpmer,pcgdpgrowthppp,pcgdpgrowthmer
2078,IMAGE,SSP5-Baseline,MAF,NA,NA,4.153952425301042,3.3311702560041567,SSPs,NA,NA,NA
2079,IMAGE,SSP5-Baseline,MAF,NA,NA,4.187264127861084,3.3311702560042455,SSPs,NA,NA,NA
2080,IMAGE,SSP5-Baseline,MAF,68.07267132078826,4.220575830421126,4.220575830421126,3.3311702560041567,SSPs,NA,NA,NA
2081,IMAGE,SSP5-Baseline,MAF,NA,NA,4.250737184070447,3.0161353649321043,SSPs,NA,NA,NA
2082,IMAGE,SSP5-Baseline,MAF,NA,NA,4.280898537719768,3.0161353649321043,SSPs,NA,NA,NA
2083,IMAGE,SSP5-Baseline,MAF,NA,NA,4.31105989136909,3.016135364932193,SSPs,NA,NA,NA
2084,IMAGE,SSP5-Baseline,MAF,NA,NA,4.341221245018411,3.0161353649321043,SSPs,NA,NA,NA
2085,IMAGE,SSP5-Baseline,MAF,NA,NA,4.371382598667732,3.0161353649321043,SSPs,NA,NA,NA
2086,IMAGE,SSP5-Baseline,MAF,NA,NA,4.401543952317053,3.0161353649321043,SSPs,NA,NA,NA
2087,IMAGE,SSP5-Baseline,MAF,NA,NA,4.431705305966374,3.0161353649321043,SSPs,NA,NA,NA
2088,IMAGE,SSP5-Baseline,MAF,NA,NA,4.461866659615696,3.016135364932193,SSPs,NA,NA,NA
2089,IMAGE,SSP5-Baseline,MAF,NA,NA,4.492028013265017,3.0161353649321043,SSPs,NA,NA,NA
2090,IMAGE,SSP5-Baseline,MAF,92.03688005769042,4.522189366914338,4.522189366914338,3.0161353649321043,SSPs,NA,NA,NA
2091,IMAGE,SSP5-Baseline,MAF,NA,NA,4.549452579057236,2.7263212142898396,SSPs,NA,NA,NA
2092,IMAGE,SSP5-Baseline,MAF,NA,NA,4.576715791200136,2.7263212142899285,SSPs,NA,NA,NA
2093,IMAGE,SSP5-Baseline,MAF,NA,NA,4.603979003343034,2.7263212142898396,SSPs,NA,NA,NA
2094,IMAGE,SSP5-Baseline,MAF,NA,NA,4.6312422154859325,2.7263212142898396,SSPs,NA,NA,NA
2095,IMAGE,SSP5-Baseline,MAF,NA,NA,4.658505427628832,2.7263212142899285,SSPs,NA,NA,NA
2096,IMAGE,SSP5-Baseline,MAF,NA,NA,4.68576863977173,2.7263212142898396,SSPs,NA,NA,NA
2097,IMAGE,SSP5-Baseline,MAF,NA,NA,4.713031851914629,2.7263212142898396,SSPs,NA,NA,NA
2098,IMAGE,SSP5-Baseline,MAF,NA,NA,4.740295064057527,2.7263212142898396,SSPs,NA,NA,NA
2099,IMAGE,SSP5-Baseline,MAF,NA,NA,4.767558276200426,2.7263212142899285,SSPs,NA,NA,NA
2100,IMAGE,SSP5-Baseline,MAF,120.88280086784275,4.794821488343325,4.794821488343325,2.7263212142898396,SSPs,NA,NA,NA
2005,IMAGE,SSP5-Baseline,OECD90,30.06516183178518,3.403367087207302,3.403367087207302,NA,SSPs,NA,NA,NA
2006,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.4065956370046124,0.3228549797310354,SSPs,NA,NA,NA
2007,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.409824186801923,0.3228549797310354,SSPs,NA,NA,NA
2008,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.4130527365992327,0.322854979730991,SSPs,NA,NA,NA
2009,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.416281286396543,0.3228549797310354,SSPs,NA,NA,NA
2010,IMAGE,SSP5-Baseline,OECD90,30.554434671944218,3.4195098361938534,3.4195098361938534,0.3228549797310354,SSPs,NA,NA,NA
2011,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.436611287232601,1.7101451038747495,SSPs,NA,NA,NA
2012,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.453712738271348,1.710145103874705,SSPs,NA,NA,NA
2013,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.4708141893100954,1.7101451038747495,SSPs,NA,NA,NA
2014,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.487915640348843,1.7101451038747495,SSPs,NA,NA,NA
2015,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.5050170913875904,1.7101451038747495,SSPs,NA,NA,NA
2016,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.5221185424263375,1.710145103874705,SSPs,NA,NA,NA
2017,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.539219993465085,1.7101451038747495,SSPs,NA,NA,NA
2018,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.5563214445038325,1.7101451038747495,SSPs,NA,NA,NA
2019,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.5734228955425795,1.710145103874705,SSPs,NA,NA,NA
2020,IMAGE,SSP5-Baseline,OECD90,36.2530801222732,3.590524346581327,3.590524346581327,1.7101451038747495,SSPs,NA,NA,NA
2021,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.6117573413038144,2.123299472248741,SSPs,NA,NA,NA
2022,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.6329903360263014,2.1232994722486964,SSPs,NA,NA,NA
2023,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.654223330748789,2.123299472248741,SSPs,NA,NA,NA
2024,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.675456325471276,2.123299472248741,SSPs,NA,NA,NA
2025,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.696689320193763,2.1232994722486964,SSPs,NA,NA,NA
2026,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.7179223149162506,2.123299472248741,SSPs,NA,NA,NA
2027,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.739155309638738,2.123299472248741,SSPs,NA,NA,NA
2028,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.7603883043612254,2.123299472248741,SSPs,NA,NA,NA
2029,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.7816212990837124,2.1232994722486964,SSPs,NA,NA,NA
2030,IMAGE,SSP5-Baseline,OECD90,44.8289570708213,3.8028542938061998,3.8028542938061998,2.123299472248741,SSPs,NA,NA,NA
2031,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.824491354322595,2.1637060516395135,SSPs,NA,NA,NA
2032,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.84612841483899,2.1637060516395135,SSPs,NA,NA,NA
2033,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.8677654753553847,2.163706051639469,SSPs,NA,NA,NA
2034,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.88940253587178,2.1637060516395135,SSPs,NA,NA,NA
2035,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.911039596388175,2.1637060516395135,SSPs,NA,NA,NA
2036,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.93267665690457,2.1637060516395135,SSPs,NA,NA,NA
2037,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.9543137174209653,2.1637060516395135,SSPs,NA,NA,NA
2038,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.97595077793736,2.163706051639469,SSPs,NA,NA,NA
2039,IMAGE,SSP5-Baseline,OECD90,NA,NA,3.997587838453755,2.1637060516395135,SSPs,NA,NA,NA
2040,IMAGE,SSP5-Baseline,OECD90,55.65794857008323,4.01922489897015,4.01922489897015,2.1637060516395135,SSPs,NA,NA,NA
2041,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.037591084310707,1.8366185340556562,SSPs,NA,NA,NA
2042,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.055957269651264,1.836618534055745,SSPs,NA,NA,NA
2043,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.074323454991821,1.8366185340556562,SSPs,NA,NA,NA
2044,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.092689640332377,1.8366185340556562,SSPs,NA,NA,NA
2045,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.111055825672935,1.836618534055745,SSPs,NA,NA,NA
2046,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.129422011013491,1.8366185340556562,SSPs,NA,NA,NA
2047,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.147788196354048,1.8366185340556562,SSPs,NA,NA,NA
2048,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.1661543816946045,1.8366185340556562,SSPs,NA,NA,NA
2049,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.184520567035162,1.836618534055745,SSPs,NA,NA,NA
2050,IMAGE,SSP5-Baseline,OECD90,66.87911609296039,4.2028867523757185,4.2028867523757185,1.8366185340556562,SSPs,NA,NA,NA
2051,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.219892390430578,1.7005638054859773,SSPs,NA,NA,NA
2052,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.236898028485439,1.7005638054860661,SSPs,NA,NA,NA
2053,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.2539036665403,1.7005638054860661,SSPs,NA,NA,NA
2054,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.270909304595159,1.7005638054859773,SSPs,NA,NA,NA
2055,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.287914942650019,1.7005638054859773,SSPs,NA,NA,NA
2056,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.30492058070488,1.7005638054860661,SSPs,NA,NA,NA
2057,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.32192621875974,1.7005638054859773,SSPs,NA,NA,NA
2058,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.3389318568146,1.7005638054860661,SSPs,NA,NA,NA
2059,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.35593749486946,1.7005638054859773,SSPs,NA,NA,NA
2060,IMAGE,SSP5-Baseline,OECD90,79.27661028978477,4.372943132924321,4.372943132924321,1.7005638054860661,SSPs,NA,NA,NA
2061,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.390431891094817,1.7488758170496332,SSPs,NA,NA,NA
2062,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.4079206492653125,1.7488758170495444,SSPs,NA,NA,NA
2063,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.425409407435809,1.7488758170496332,SSPs,NA,NA,NA
2064,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.442898165606305,1.7488758170496332,SSPs,NA,NA,NA
2065,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.460386923776801,1.7488758170495444,SSPs,NA,NA,NA
2066,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.477875681947297,1.7488758170496332,SSPs,NA,NA,NA
2067,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.495364440117793,1.7488758170496332,SSPs,NA,NA,NA
2068,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.51285319828829,1.7488758170496332,SSPs,NA,NA,NA
2069,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.530341956458785,1.7488758170495444,SSPs,NA,NA,NA
2070,IMAGE,SSP5-Baseline,OECD90,94.42734611560029,4.547830714629281,4.547830714629281,1.7488758170496332,SSPs,NA,NA,NA
2071,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.565129631097541,1.7298916468259762,SSPs,NA,NA,NA
2072,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.582428547565802,1.729891646826065,SSPs,NA,NA,NA
2073,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.5997274640340615,1.7298916468259762,SSPs,NA,NA,NA
2074,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.617026380502321,1.7298916468259762,SSPs,NA,NA,NA
2075,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.634325296970582,1.729891646826065,SSPs,NA,NA,NA
2076,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.651624213438842,1.7298916468259762,SSPs,NA,NA,NA
2077,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.6689231299071015,1.7298916468259762,SSPs,NA,NA,NA
2078,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.686222046375361,1.7298916468259762,SSPs,NA,NA,NA
2079,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.703520962843622,1.729891646826065,SSPs,NA,NA,NA
2080,IMAGE,SSP5-Baseline,OECD90,112.26025480779342,4.720819879311882,4.720819879311882,1.7298916468259762,SSPs,NA,NA,NA
2081,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.737980756425101,1.7160877113219009,SSPs,NA,NA,NA
2082,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.755141633538319,1.716087711321812,SSPs,NA,NA,NA
2083,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.772302510651538,1.7160877113219009,SSPs,NA,NA,NA
2084,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.789463387764757,1.7160877113219009,SSPs,NA,NA,NA
2085,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.806624264877975,1.716087711321812,SSPs,NA,NA,NA
2086,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.823785141991194,1.7160877113219009,SSPs,NA,NA,NA
2087,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.840946019104413,1.7160877113219009,SSPs,NA,NA,NA
2088,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.858106896217632,1.7160877113219009,SSPs,NA,NA,NA
2089,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.87526777333085,1.716087711321812,SSPs,NA,NA,NA
2090,IMAGE,SSP5-Baseline,OECD90,133.27686422845278,4.892428650444069,4.892428650444069,1.7160877113219009,SSPs,NA,NA,NA
2091,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.909715192867622,1.7286542423552653,SSPs,NA,NA,NA
2092,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.927001735291174,1.7286542423552653,SSPs,NA,NA,NA
2093,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.944288277714726,1.7286542423551765,SSPs,NA,NA,NA
2094,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.961574820138279,1.7286542423552653,SSPs,NA,NA,NA
2095,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.978861362561831,1.7286542423552653,SSPs,NA,NA,NA
2096,IMAGE,SSP5-Baseline,OECD90,NA,NA,4.996147904985384,1.7286542423552653,SSPs,NA,NA,NA
2097,IMAGE,SSP5-Baseline,OECD90,NA,NA,5.013434447408937,1.7286542423552653,SSPs,NA,NA,NA
2098,IMAGE,SSP5-Baseline,OECD90,NA,NA,5.0307209898324885,1.7286542423551765,SSPs,NA,NA,NA
2099,IMAGE,SSP5-Baseline,OECD90,NA,NA,5.048007532256041,1.7286542423552653,SSPs,NA,NA,NA
2100,IMAGE,SSP5-Baseline,OECD90,158.4270246004734,5.065294074679594,5.065294074679594,1.7286542423552653,SSPs,NA,NA,NA
2005,IMAGE,SSP5-Baseline,REF,8.432340355125914,2.1320743556814703,2.1320743556814703,NA,SSPs,NA,NA,NA
2006,IMAGE,SSP5-Baseline,REF,NA,NA,2.170802897229309,3.872854154783889,SSPs,NA,NA,NA
2007,IMAGE,SSP5-Baseline,REF,NA,NA,2.209531438777148,3.872854154783889,SSPs,NA,NA,NA
2008,IMAGE,SSP5-Baseline,REF,NA,NA,2.2482599803249865,3.8728541547838446,SSPs,NA,NA,NA
2009,IMAGE,SSP5-Baseline,REF,NA,NA,2.2869885218728254,3.872854154783889,SSPs,NA,NA,NA
2010,IMAGE,SSP5-Baseline,REF,10.234015893800823,2.3257170634206643,2.3257170634206643,3.872854154783889,SSPs,NA,NA,NA
2011,IMAGE,SSP5-Baseline,REF,NA,NA,2.366749084265509,4.1032020844844475,SSPs,NA,NA,NA
2012,IMAGE,SSP5-Baseline,REF,NA,NA,2.407781105110353,4.103202084484403,SSPs,NA,NA,NA
2013,IMAGE,SSP5-Baseline,REF,NA,NA,2.4488131259551973,4.1032020844844475,SSPs,NA,NA,NA
2014,IMAGE,SSP5-Baseline,REF,NA,NA,2.4898451468000413,4.103202084484403,SSPs,NA,NA,NA
2015,IMAGE,SSP5-Baseline,REF,NA,NA,2.530877167644886,4.1032020844844475,SSPs,NA,NA,NA
2016,IMAGE,SSP5-Baseline,REF,NA,NA,2.5719091884897303,4.1032020844844475,SSPs,NA,NA,NA
2017,IMAGE,SSP5-Baseline,REF,NA,NA,2.6129412093345743,4.103202084484403,SSPs,NA,NA,NA
2018,IMAGE,SSP5-Baseline,REF,NA,NA,2.6539732301794188,4.1032020844844475,SSPs,NA,NA,NA
2019,IMAGE,SSP5-Baseline,REF,NA,NA,2.695005251024263,4.103202084484403,SSPs,NA,NA,NA
2020,IMAGE,SSP5-Baseline,REF,15.425735822097824,2.7360372718691073,2.7360372718691073,4.1032020844844475,SSPs,NA,NA,NA
2021,IMAGE,SSP5-Baseline,REF,NA,NA,2.7864389286229048,5.040165675379749,SSPs,NA,NA,NA
2022,IMAGE,SSP5-Baseline,REF,NA,NA,2.8368405853767023,5.040165675379749,SSPs,NA,NA,NA
2023,IMAGE,SSP5-Baseline,REF,NA,NA,2.8872422421304993,5.040165675379704,SSPs,NA,NA,NA
2024,IMAGE,SSP5-Baseline,REF,NA,NA,2.9376438988842968,5.040165675379749,SSPs,NA,NA,NA
2025,IMAGE,SSP5-Baseline,REF,NA,NA,2.9880455556380943,5.040165675379749,SSPs,NA,NA,NA
